param,resource,period,day,hour_of_day_from,hour_of_day_to,value
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,35,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,35,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,35,0,23,0.5
maintenance_derate,NW_Nuclear,All,36,0,23,1
maintenance_derate,SW_Nuclear,All,36,0,23,1
maintenance_derate,LDWP_Nuclear,All,36,0,23,1
maintenance_derate,CAISO_Nuclear,All,36,0,23,1
maintenance_derate,CAISO_Coal,All,36,0,23,0.95
maintenance_derate,NW_Coal,All,36,0,23,0.95
maintenance_derate,SW_Coal,All,36,0,23,0.95
maintenance_derate,LDWP_Coal,All,36,0,23,0.95
maintenance_derate,CAISO_CHP,All,36,0,23,0.580311790206374
maintenance_derate,InState_Biomass,All,36,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,36,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,36,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,36,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,36,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,36,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,36,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,36,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,36,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,36,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,36,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,36,0,23,0.5
maintenance_derate,NW_Nuclear,All,37,0,23,1
maintenance_derate,SW_Nuclear,All,37,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,37,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,37,0,23,0.75
maintenance_derate,CAISO_Coal,All,37,0,23,0.95
maintenance_derate,NW_Coal,All,37,0,23,0.95
maintenance_derate,SW_Coal,All,37,0,23,0.95
maintenance_derate,LDWP_Coal,All,37,0,23,0.95
maintenance_derate,CAISO_CHP,All,37,0,23,0.479595152645289
maintenance_derate,InState_Biomass,All,37,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,37,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,37,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,37,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,37,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,37,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,37,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,37,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,37,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,37,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,37,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,37,0,23,0.5
maintenance_derate,Northern_California_Ex_Geothermal,All,1,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,2,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,3,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,4,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,5,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,6,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,7,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,8,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,9,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,10,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,11,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,12,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,13,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,14,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,15,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,16,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,17,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,18,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,19,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,20,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,21,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,22,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,23,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,24,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,25,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,26,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,27,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,28,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,29,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,30,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,31,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,32,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,33,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,34,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,35,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,36,0,23,0.81
maintenance_derate,Northern_California_Ex_Geothermal,All,37,0,23,0.81
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,1,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,2,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,3,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,4,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,5,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,6,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,7,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,8,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,9,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,10,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,11,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,12,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,13,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,14,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,15,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,16,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,17,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,18,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,19,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,20,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,21,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,22,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,23,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,24,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,25,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,26,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,27,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,28,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,29,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,30,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,31,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,32,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,33,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,34,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,35,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,36,0,23,0.8
maintenance_derate,Riverside_Palm_Springs_Geothermal,All,37,0,23,0.8
maintenance_derate,Solano_Geothermal,All,1,0,23,0.9
maintenance_derate,Solano_Geothermal,All,2,0,23,0.9
maintenance_derate,Solano_Geothermal,All,3,0,23,0.9
maintenance_derate,Solano_Geothermal,All,4,0,23,0.9
maintenance_derate,Solano_Geothermal,All,5,0,23,0.9
maintenance_derate,Solano_Geothermal,All,6,0,23,0.9
maintenance_derate,Solano_Geothermal,All,7,0,23,0.9
maintenance_derate,Solano_Geothermal,All,8,0,23,0.9
maintenance_derate,Solano_Geothermal,All,9,0,23,0.9
maintenance_derate,Solano_Geothermal,All,10,0,23,0.9
maintenance_derate,Solano_Geothermal,All,11,0,23,0.9
maintenance_derate,Solano_Geothermal,All,12,0,23,0.9
maintenance_derate,Solano_Geothermal,All,13,0,23,0.9
maintenance_derate,Solano_Geothermal,All,14,0,23,0.9
maintenance_derate,Solano_Geothermal,All,15,0,23,0.9
maintenance_derate,Solano_Geothermal,All,16,0,23,0.9
maintenance_derate,Solano_Geothermal,All,17,0,23,0.9
maintenance_derate,Solano_Geothermal,All,18,0,23,0.9
maintenance_derate,Solano_Geothermal,All,19,0,23,0.9
maintenance_derate,Solano_Geothermal,All,20,0,23,0.9
maintenance_derate,Solano_Geothermal,All,21,0,23,0.9
maintenance_derate,Solano_Geothermal,All,22,0,23,0.9
maintenance_derate,Solano_Geothermal,All,23,0,23,0.9
maintenance_derate,Solano_Geothermal,All,24,0,23,0.9
maintenance_derate,Solano_Geothermal,All,25,0,23,0.9
maintenance_derate,Solano_Geothermal,All,26,0,23,0.9
maintenance_derate,Solano_Geothermal,All,27,0,23,0.9
maintenance_derate,Solano_Geothermal,All,28,0,23,0.9
maintenance_derate,Solano_Geothermal,All,29,0,23,0.9
maintenance_derate,Solano_Geothermal,All,30,0,23,0.9
maintenance_derate,Solano_Geothermal,All,31,0,23,0.9
maintenance_derate,Solano_Geothermal,All,32,0,23,0.9
maintenance_derate,Solano_Geothermal,All,33,0,23,0.9
maintenance_derate,Solano_Geothermal,All,34,0,23,0.9
maintenance_derate,Solano_Geothermal,All,35,0,23,0.9
maintenance_derate,Solano_Geothermal,All,36,0,23,0.9
maintenance_derate,Solano_Geothermal,All,37,0,23,0.9
