zone,contract,period,timepoint_id,day,hour_of_day,day_weight,scheduled_curtailment_mw,subhourly_downward_lf_mwh,subhourly_upward_lf_mwh,curtailment_cost_$
IID,CAISO,2020,20202412,24,11,1.16653864790048,0,,,0
IID,IID,2020,20202412,24,11,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202412,24,11,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202412,24,11,1.16653864790048,0,,,0
NW,CAISO,2020,20202412,24,11,1.16653864790048,0,,,0
NW,NW,2020,20202412,24,11,1.16653864790048,0,,,0
SW,CAISO,2020,20202412,24,11,1.16653864790048,0,,,0
SW,SW,2020,20202412,24,11,1.16653864790048,0,,,0
BANC,BANC,2020,20202413,24,12,1.16653864790048,0,,,0
BANC,CAISO,2020,20202413,24,12,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202413,24,12,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202413,24,12,1.16653864790048,0,,,0
IID,CAISO,2020,20202413,24,12,1.16653864790048,0,,,0
IID,IID,2020,20202413,24,12,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202413,24,12,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202413,24,12,1.16653864790048,0,,,0
NW,CAISO,2020,20202413,24,12,1.16653864790048,0,,,0
NW,NW,2020,20202413,24,12,1.16653864790048,0,,,0
SW,CAISO,2020,20202413,24,12,1.16653864790048,0,,,0
SW,SW,2020,20202413,24,12,1.16653864790048,0,,,0
BANC,BANC,2020,20202414,24,13,1.16653864790048,0,,,0
BANC,CAISO,2020,20202414,24,13,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202414,24,13,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202414,24,13,1.16653864790048,0,,,0
IID,CAISO,2020,20202414,24,13,1.16653864790048,0,,,0
IID,IID,2020,20202414,24,13,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202414,24,13,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202414,24,13,1.16653864790048,0,,,0
NW,CAISO,2020,20202414,24,13,1.16653864790048,0,,,0
NW,NW,2020,20202414,24,13,1.16653864790048,0,,,0
SW,CAISO,2020,20202414,24,13,1.16653864790048,0,,,0
SW,SW,2020,20202414,24,13,1.16653864790048,0,,,0
BANC,BANC,2020,20202415,24,14,1.16653864790048,0,,,0
BANC,CAISO,2020,20202415,24,14,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202415,24,14,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202415,24,14,1.16653864790048,0,,,0
IID,CAISO,2020,20202415,24,14,1.16653864790048,0,,,0
IID,IID,2020,20202415,24,14,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202415,24,14,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202415,24,14,1.16653864790048,0,,,0
NW,CAISO,2020,20202415,24,14,1.16653864790048,0,,,0
NW,NW,2020,20202415,24,14,1.16653864790048,0,,,0
SW,CAISO,2020,20202415,24,14,1.16653864790048,0,,,0
SW,SW,2020,20202415,24,14,1.16653864790048,0,,,0
BANC,BANC,2020,20202416,24,15,1.16653864790048,0,,,0
BANC,CAISO,2020,20202416,24,15,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202416,24,15,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202416,24,15,1.16653864790048,0,,,0
IID,CAISO,2020,20202416,24,15,1.16653864790048,0,,,0
IID,IID,2020,20202416,24,15,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202416,24,15,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202416,24,15,1.16653864790048,0,,,0
NW,CAISO,2020,20202416,24,15,1.16653864790048,0,,,0
NW,NW,2020,20202416,24,15,1.16653864790048,0,,,0
SW,CAISO,2020,20202416,24,15,1.16653864790048,0,,,0
SW,SW,2020,20202416,24,15,1.16653864790048,0,,,0
BANC,BANC,2020,20202417,24,16,1.16653864790048,0,,,0
BANC,CAISO,2020,20202417,24,16,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202417,24,16,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202417,24,16,1.16653864790048,0,,,0
IID,CAISO,2020,20202417,24,16,1.16653864790048,0,,,0
IID,IID,2020,20202417,24,16,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202417,24,16,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202417,24,16,1.16653864790048,0,,,0
NW,CAISO,2020,20202417,24,16,1.16653864790048,0,,,0
NW,NW,2020,20202417,24,16,1.16653864790048,0,,,0
SW,CAISO,2020,20202417,24,16,1.16653864790048,0,,,0
SW,SW,2020,20202417,24,16,1.16653864790048,0,,,0
BANC,BANC,2020,20202418,24,17,1.16653864790048,0,,,0
BANC,CAISO,2020,20202418,24,17,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202418,24,17,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202418,24,17,1.16653864790048,0,,,0
IID,CAISO,2020,20202418,24,17,1.16653864790048,0,,,0
IID,IID,2020,20202418,24,17,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202418,24,17,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202418,24,17,1.16653864790048,0,,,0
NW,CAISO,2020,20202418,24,17,1.16653864790048,0,,,0
NW,NW,2020,20202418,24,17,1.16653864790048,0,,,0
SW,CAISO,2020,20202418,24,17,1.16653864790048,0,,,0
SW,SW,2020,20202418,24,17,1.16653864790048,0,,,0
BANC,BANC,2020,20202419,24,18,1.16653864790048,0,,,0
BANC,CAISO,2020,20202419,24,18,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202419,24,18,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202419,24,18,1.16653864790048,0,,,0
IID,CAISO,2020,20202419,24,18,1.16653864790048,0,,,0
IID,IID,2020,20202419,24,18,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202419,24,18,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202419,24,18,1.16653864790048,0,,,0
NW,CAISO,2020,20202419,24,18,1.16653864790048,0,,,0
NW,NW,2020,20202419,24,18,1.16653864790048,0,,,0
SW,CAISO,2020,20202419,24,18,1.16653864790048,0,,,0
SW,SW,2020,20202419,24,18,1.16653864790048,0,,,0
BANC,BANC,2020,20202420,24,19,1.16653864790048,0,,,0
BANC,CAISO,2020,20202420,24,19,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202420,24,19,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202420,24,19,1.16653864790048,0,,,0
IID,CAISO,2020,20202420,24,19,1.16653864790048,0,,,0
IID,IID,2020,20202420,24,19,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202420,24,19,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202420,24,19,1.16653864790048,0,,,0
NW,CAISO,2020,20202420,24,19,1.16653864790048,0,,,0
NW,NW,2020,20202420,24,19,1.16653864790048,0,,,0
SW,CAISO,2020,20202420,24,19,1.16653864790048,0,,,0
SW,SW,2020,20202420,24,19,1.16653864790048,0,,,0
BANC,BANC,2020,20202421,24,20,1.16653864790048,0,,,0
BANC,CAISO,2020,20202421,24,20,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202421,24,20,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202421,24,20,1.16653864790048,0,,,0
IID,CAISO,2020,20202421,24,20,1.16653864790048,0,,,0
IID,IID,2020,20202421,24,20,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202421,24,20,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202421,24,20,1.16653864790048,0,,,0
NW,CAISO,2020,20202421,24,20,1.16653864790048,0,,,0
NW,NW,2020,20202421,24,20,1.16653864790048,0,,,0
SW,CAISO,2020,20202421,24,20,1.16653864790048,0,,,0
SW,SW,2020,20202421,24,20,1.16653864790048,0,,,0
BANC,BANC,2020,20202422,24,21,1.16653864790048,0,,,0
BANC,CAISO,2020,20202422,24,21,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202422,24,21,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202422,24,21,1.16653864790048,0,,,0
IID,CAISO,2020,20202422,24,21,1.16653864790048,0,,,0
IID,IID,2020,20202422,24,21,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202422,24,21,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202422,24,21,1.16653864790048,0,,,0
NW,CAISO,2020,20202422,24,21,1.16653864790048,0,,,0
NW,NW,2020,20202422,24,21,1.16653864790048,0,,,0
SW,CAISO,2020,20202422,24,21,1.16653864790048,0,,,0
SW,SW,2020,20202422,24,21,1.16653864790048,0,,,0
BANC,BANC,2020,20202423,24,22,1.16653864790048,0,,,0
BANC,CAISO,2020,20202423,24,22,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202423,24,22,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202423,24,22,1.16653864790048,0,,,0
IID,CAISO,2020,20202423,24,22,1.16653864790048,0,,,0
IID,IID,2020,20202423,24,22,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202423,24,22,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202423,24,22,1.16653864790048,0,,,0
NW,CAISO,2020,20202423,24,22,1.16653864790048,0,,,0
NW,NW,2020,20202423,24,22,1.16653864790048,0,,,0
SW,CAISO,2020,20202423,24,22,1.16653864790048,0,,,0
SW,SW,2020,20202423,24,22,1.16653864790048,0,,,0
BANC,BANC,2020,20202424,24,23,1.16653864790048,0,,,0
BANC,CAISO,2020,20202424,24,23,1.16653864790048,0,,,0
CAISO,CAISO,2020,20202424,24,23,1.16653864790048,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202424,24,23,1.16653864790048,0,,,0
IID,CAISO,2020,20202424,24,23,1.16653864790048,0,,,0
IID,IID,2020,20202424,24,23,1.16653864790048,0,,,0
LDWP,CAISO,2020,20202424,24,23,1.16653864790048,0,,,0
LDWP,LDWP,2020,20202424,24,23,1.16653864790048,0,,,0
NW,CAISO,2020,20202424,24,23,1.16653864790048,0,,,0
NW,NW,2020,20202424,24,23,1.16653864790048,0,,,0
SW,CAISO,2020,20202424,24,23,1.16653864790048,0,,,0
SW,SW,2020,20202424,24,23,1.16653864790048,0,,,0
BANC,BANC,2020,20202501,25,0,12.4466990020458,0,,,0
BANC,CAISO,2020,20202501,25,0,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202501,25,0,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202501,25,0,12.4466990020458,0,,,0
IID,CAISO,2020,20202501,25,0,12.4466990020458,0,,,0
IID,IID,2020,20202501,25,0,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202501,25,0,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202501,25,0,12.4466990020458,0,,,0
NW,CAISO,2020,20202501,25,0,12.4466990020458,0,,,0
NW,NW,2020,20202501,25,0,12.4466990020458,0,,,0
SW,CAISO,2020,20202501,25,0,12.4466990020458,0,,,0
SW,SW,2020,20202501,25,0,12.4466990020458,0,,,0
BANC,BANC,2020,20202502,25,1,12.4466990020458,0,,,0
BANC,CAISO,2020,20202502,25,1,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202502,25,1,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202502,25,1,12.4466990020458,0,,,0
IID,CAISO,2020,20202502,25,1,12.4466990020458,0,,,0
IID,IID,2020,20202502,25,1,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202502,25,1,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202502,25,1,12.4466990020458,0,,,0
NW,CAISO,2020,20202502,25,1,12.4466990020458,0,,,0
NW,NW,2020,20202502,25,1,12.4466990020458,0,,,0
SW,CAISO,2020,20202502,25,1,12.4466990020458,0,,,0
SW,SW,2020,20202502,25,1,12.4466990020458,0,,,0
BANC,BANC,2020,20202503,25,2,12.4466990020458,0,,,0
BANC,CAISO,2020,20202503,25,2,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202503,25,2,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202503,25,2,12.4466990020458,0,,,0
IID,CAISO,2020,20202503,25,2,12.4466990020458,0,,,0
IID,IID,2020,20202503,25,2,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202503,25,2,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202503,25,2,12.4466990020458,0,,,0
NW,CAISO,2020,20202503,25,2,12.4466990020458,0,,,0
NW,NW,2020,20202503,25,2,12.4466990020458,0,,,0
SW,CAISO,2020,20202503,25,2,12.4466990020458,0,,,0
SW,SW,2020,20202503,25,2,12.4466990020458,0,,,0
BANC,BANC,2020,20202504,25,3,12.4466990020458,0,,,0
BANC,CAISO,2020,20202504,25,3,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202504,25,3,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202504,25,3,12.4466990020458,0,,,0
IID,CAISO,2020,20202504,25,3,12.4466990020458,0,,,0
IID,IID,2020,20202504,25,3,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202504,25,3,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202504,25,3,12.4466990020458,0,,,0
NW,CAISO,2020,20202504,25,3,12.4466990020458,0,,,0
NW,NW,2020,20202504,25,3,12.4466990020458,0,,,0
SW,CAISO,2020,20202504,25,3,12.4466990020458,0,,,0
SW,SW,2020,20202504,25,3,12.4466990020458,0,,,0
BANC,BANC,2020,20202505,25,4,12.4466990020458,0,,,0
BANC,CAISO,2020,20202505,25,4,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202505,25,4,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202505,25,4,12.4466990020458,0,,,0
IID,CAISO,2020,20202505,25,4,12.4466990020458,0,,,0
IID,IID,2020,20202505,25,4,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202505,25,4,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202505,25,4,12.4466990020458,0,,,0
NW,CAISO,2020,20202505,25,4,12.4466990020458,0,,,0
NW,NW,2020,20202505,25,4,12.4466990020458,0,,,0
SW,CAISO,2020,20202505,25,4,12.4466990020458,0,,,0
SW,SW,2020,20202505,25,4,12.4466990020458,0,,,0
BANC,BANC,2020,20202506,25,5,12.4466990020458,0,,,0
BANC,CAISO,2020,20202506,25,5,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202506,25,5,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202506,25,5,12.4466990020458,0,,,0
IID,CAISO,2020,20202506,25,5,12.4466990020458,0,,,0
IID,IID,2020,20202506,25,5,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202506,25,5,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202506,25,5,12.4466990020458,0,,,0
NW,CAISO,2020,20202506,25,5,12.4466990020458,0,,,0
NW,NW,2020,20202506,25,5,12.4466990020458,0,,,0
SW,CAISO,2020,20202506,25,5,12.4466990020458,0,,,0
SW,SW,2020,20202506,25,5,12.4466990020458,0,,,0
BANC,BANC,2020,20202507,25,6,12.4466990020458,0,,,0
BANC,CAISO,2020,20202507,25,6,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202507,25,6,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202507,25,6,12.4466990020458,0,,,0
IID,CAISO,2020,20202507,25,6,12.4466990020458,0,,,0
IID,IID,2020,20202507,25,6,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202507,25,6,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202507,25,6,12.4466990020458,0,,,0
NW,CAISO,2020,20202507,25,6,12.4466990020458,0,,,0
NW,NW,2020,20202507,25,6,12.4466990020458,0,,,0
SW,CAISO,2020,20202507,25,6,12.4466990020458,0,,,0
SW,SW,2020,20202507,25,6,12.4466990020458,0,,,0
BANC,BANC,2020,20202508,25,7,12.4466990020458,0,,,0
BANC,CAISO,2020,20202508,25,7,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202508,25,7,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202508,25,7,12.4466990020458,0,,,0
IID,CAISO,2020,20202508,25,7,12.4466990020458,0,,,0
IID,IID,2020,20202508,25,7,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202508,25,7,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202508,25,7,12.4466990020458,0,,,0
NW,CAISO,2020,20202508,25,7,12.4466990020458,0,,,0
NW,NW,2020,20202508,25,7,12.4466990020458,0,,,0
SW,CAISO,2020,20202508,25,7,12.4466990020458,0,,,0
SW,SW,2020,20202508,25,7,12.4466990020458,0,,,0
BANC,BANC,2020,20202509,25,8,12.4466990020458,0,,,0
BANC,CAISO,2020,20202509,25,8,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202509,25,8,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202509,25,8,12.4466990020458,0,,,0
IID,CAISO,2020,20202509,25,8,12.4466990020458,0,,,0
IID,IID,2020,20202509,25,8,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202509,25,8,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202509,25,8,12.4466990020458,0,,,0
NW,CAISO,2020,20202509,25,8,12.4466990020458,0,,,0
NW,NW,2020,20202509,25,8,12.4466990020458,0,,,0
SW,CAISO,2020,20202509,25,8,12.4466990020458,0,,,0
SW,SW,2020,20202509,25,8,12.4466990020458,0,,,0
BANC,BANC,2020,20202510,25,9,12.4466990020458,0,,,0
BANC,CAISO,2020,20202510,25,9,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202510,25,9,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202510,25,9,12.4466990020458,0,,,0
IID,CAISO,2020,20202510,25,9,12.4466990020458,0,,,0
IID,IID,2020,20202510,25,9,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202510,25,9,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202510,25,9,12.4466990020458,0,,,0
NW,CAISO,2020,20202510,25,9,12.4466990020458,0,,,0
NW,NW,2020,20202510,25,9,12.4466990020458,0,,,0
SW,CAISO,2020,20202510,25,9,12.4466990020458,0,,,0
SW,SW,2020,20202510,25,9,12.4466990020458,0,,,0
BANC,BANC,2020,20202511,25,10,12.4466990020458,0,,,0
BANC,CAISO,2020,20202511,25,10,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202511,25,10,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202511,25,10,12.4466990020458,0,,,0
IID,CAISO,2020,20202511,25,10,12.4466990020458,0,,,0
IID,IID,2020,20202511,25,10,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202511,25,10,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202511,25,10,12.4466990020458,0,,,0
NW,CAISO,2020,20202511,25,10,12.4466990020458,0,,,0
NW,NW,2020,20202511,25,10,12.4466990020458,0,,,0
SW,CAISO,2020,20202511,25,10,12.4466990020458,0,,,0
SW,SW,2020,20202511,25,10,12.4466990020458,0,,,0
BANC,BANC,2020,20202512,25,11,12.4466990020458,0,,,0
BANC,CAISO,2020,20202512,25,11,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202512,25,11,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202512,25,11,12.4466990020458,0,,,0
IID,CAISO,2020,20202512,25,11,12.4466990020458,0,,,0
IID,IID,2020,20202512,25,11,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202512,25,11,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202512,25,11,12.4466990020458,0,,,0
NW,CAISO,2020,20202512,25,11,12.4466990020458,0,,,0
NW,NW,2020,20202512,25,11,12.4466990020458,0,,,0
SW,CAISO,2020,20202512,25,11,12.4466990020458,0,,,0
SW,SW,2020,20202512,25,11,12.4466990020458,0,,,0
BANC,BANC,2020,20202513,25,12,12.4466990020458,0,,,0
BANC,CAISO,2020,20202513,25,12,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202513,25,12,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202513,25,12,12.4466990020458,0,,,0
IID,CAISO,2020,20202513,25,12,12.4466990020458,0,,,0
IID,IID,2020,20202513,25,12,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202513,25,12,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202513,25,12,12.4466990020458,0,,,0
NW,CAISO,2020,20202513,25,12,12.4466990020458,0,,,0
NW,NW,2020,20202513,25,12,12.4466990020458,0,,,0
SW,CAISO,2020,20202513,25,12,12.4466990020458,0,,,0
SW,SW,2020,20202513,25,12,12.4466990020458,0,,,0
BANC,BANC,2020,20202514,25,13,12.4466990020458,0,,,0
BANC,CAISO,2020,20202514,25,13,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202514,25,13,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202514,25,13,12.4466990020458,0,,,0
IID,CAISO,2020,20202514,25,13,12.4466990020458,0,,,0
IID,IID,2020,20202514,25,13,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202514,25,13,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202514,25,13,12.4466990020458,0,,,0
NW,CAISO,2020,20202514,25,13,12.4466990020458,0,,,0
NW,NW,2020,20202514,25,13,12.4466990020458,0,,,0
SW,CAISO,2020,20202514,25,13,12.4466990020458,0,,,0
SW,SW,2020,20202514,25,13,12.4466990020458,0,,,0
BANC,BANC,2020,20202515,25,14,12.4466990020458,0,,,0
BANC,CAISO,2020,20202515,25,14,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202515,25,14,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202515,25,14,12.4466990020458,0,,,0
IID,CAISO,2020,20202515,25,14,12.4466990020458,0,,,0
IID,IID,2020,20202515,25,14,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202515,25,14,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202515,25,14,12.4466990020458,0,,,0
NW,CAISO,2020,20202515,25,14,12.4466990020458,0,,,0
NW,NW,2020,20202515,25,14,12.4466990020458,0,,,0
SW,CAISO,2020,20202515,25,14,12.4466990020458,0,,,0
SW,SW,2020,20202515,25,14,12.4466990020458,0,,,0
BANC,BANC,2020,20202516,25,15,12.4466990020458,0,,,0
BANC,CAISO,2020,20202516,25,15,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202516,25,15,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202516,25,15,12.4466990020458,0,,,0
IID,CAISO,2020,20202516,25,15,12.4466990020458,0,,,0
IID,IID,2020,20202516,25,15,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202516,25,15,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202516,25,15,12.4466990020458,0,,,0
NW,CAISO,2020,20202516,25,15,12.4466990020458,0,,,0
NW,NW,2020,20202516,25,15,12.4466990020458,0,,,0
SW,CAISO,2020,20202516,25,15,12.4466990020458,0,,,0
SW,SW,2020,20202516,25,15,12.4466990020458,0,,,0
BANC,BANC,2020,20202517,25,16,12.4466990020458,0,,,0
BANC,CAISO,2020,20202517,25,16,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202517,25,16,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202517,25,16,12.4466990020458,0,,,0
IID,CAISO,2020,20202517,25,16,12.4466990020458,0,,,0
IID,IID,2020,20202517,25,16,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202517,25,16,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202517,25,16,12.4466990020458,0,,,0
NW,CAISO,2020,20202517,25,16,12.4466990020458,0,,,0
NW,NW,2020,20202517,25,16,12.4466990020458,0,,,0
SW,CAISO,2020,20202517,25,16,12.4466990020458,0,,,0
SW,SW,2020,20202517,25,16,12.4466990020458,0,,,0
BANC,BANC,2020,20202518,25,17,12.4466990020458,0,,,0
BANC,CAISO,2020,20202518,25,17,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202518,25,17,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202518,25,17,12.4466990020458,0,,,0
IID,CAISO,2020,20202518,25,17,12.4466990020458,0,,,0
IID,IID,2020,20202518,25,17,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202518,25,17,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202518,25,17,12.4466990020458,0,,,0
NW,CAISO,2020,20202518,25,17,12.4466990020458,0,,,0
NW,NW,2020,20202518,25,17,12.4466990020458,0,,,0
SW,CAISO,2020,20202518,25,17,12.4466990020458,0,,,0
SW,SW,2020,20202518,25,17,12.4466990020458,0,,,0
BANC,BANC,2020,20202519,25,18,12.4466990020458,0,,,0
BANC,CAISO,2020,20202519,25,18,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202519,25,18,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202519,25,18,12.4466990020458,0,,,0
IID,CAISO,2020,20202519,25,18,12.4466990020458,0,,,0
IID,IID,2020,20202519,25,18,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202519,25,18,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202519,25,18,12.4466990020458,0,,,0
NW,CAISO,2020,20202519,25,18,12.4466990020458,0,,,0
NW,NW,2020,20202519,25,18,12.4466990020458,0,,,0
SW,CAISO,2020,20202519,25,18,12.4466990020458,0,,,0
SW,SW,2020,20202519,25,18,12.4466990020458,0,,,0
BANC,BANC,2020,20202520,25,19,12.4466990020458,0,,,0
BANC,CAISO,2020,20202520,25,19,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202520,25,19,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202520,25,19,12.4466990020458,0,,,0
IID,CAISO,2020,20202520,25,19,12.4466990020458,0,,,0
IID,IID,2020,20202520,25,19,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202520,25,19,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202520,25,19,12.4466990020458,0,,,0
NW,CAISO,2020,20202520,25,19,12.4466990020458,0,,,0
NW,NW,2020,20202520,25,19,12.4466990020458,0,,,0
SW,CAISO,2020,20202520,25,19,12.4466990020458,0,,,0
SW,SW,2020,20202520,25,19,12.4466990020458,0,,,0
BANC,BANC,2020,20202521,25,20,12.4466990020458,0,,,0
BANC,CAISO,2020,20202521,25,20,12.4466990020458,0,,,0
CAISO,CAISO,2020,20202521,25,20,12.4466990020458,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20202521,25,20,12.4466990020458,0,,,0
IID,CAISO,2020,20202521,25,20,12.4466990020458,0,,,0
IID,IID,2020,20202521,25,20,12.4466990020458,0,,,0
LDWP,CAISO,2020,20202521,25,20,12.4466990020458,0,,,0
LDWP,LDWP,2020,20202521,25,20,12.4466990020458,0,,,0
