timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20222210	299.499102754554	299.499102754554	2720.28575598291	2475.16911453023	0	770	385
20222211	304.552523737697	304.552523737697	2662.39042721147	2410.9670799317	0	770	385
20222212	306.108754343494	306.108754343494	2705.09073385352	2372.23028448614	0	770	385
20222213	310.613994799796	310.613994799796	2697.23968612333	2414.49280979452	0	770	385
20222214	312.125101974512	312.125101974512	2727.14866534539	2456.37342423896	0	770	385
20222215	311.605792943553	311.605792943553	2785.18209977262	2568.54583131208	0	770	385
20222216	308.466069838081	308.466069838081	3084.81166060187	2781.24305458477	0	770	385
20222217	300.446524233066	300.446524233066	3562.60930517665	3214.53145706508	0	770	385
20222218	293.774586766733	293.774586766733	3398.76602861687	3598.43889698241	0	770	385
20222219	290.584976651091	290.584976651091	2377.12681487971	2923.58674953924	0	770	385
20222220	303.415303866102	303.415303866102	1461.05549755962	2163.85289995809	0	770	385
20222221	298.158327681974	298.158327681974	1532.53145679422	1533.90628002218	0	770	385
20222222	277.074874701996	277.074874701996	1502.15250633538	1503.54634081944	0	770	385
20222223	254.691736237845	254.691736237845	1263.89425773779	1265.50606412876	0	770	385
20222224	240.749939028696	240.749939028696	1105.31783368991	1107.22724198814	0	770	385
20222301	254.671912358337	254.671912358337	1107.10263995182	1109.00780134047	0	770	385
20222302	245.610538009174	245.610538009174	985.074366314119	987.345208598266	0	770	385
20222303	238.720089606055	238.720089606055	982.128160202711	984.410225822369	0	770	385
20222304	235.463866786088	235.463866786088	982.128160202711	984.410225822369	0	770	385
20222305	236.076496857697	236.076496857697	1019.62406731853	1710.40836970182	0	770	385
20222306	235.104510139363	235.104510139363	1609.22864979343	2373.85785493359	0	770	385
20222307	242.412351175915	242.412351175915	2904.74575038475	3201.86012060626	0	770	385
20222308	257.190199540814	257.190199540814	3478.22046731401	3255.06392814597	0	770	385
20222309	273.281009937543	273.281009937543	3183.78678776184	2830.67484328762	0	770	385
20222310	289.518800491453	289.518800491453	2881.53039297182	2640.29541172358	0	770	385
20222311	304.727285377584	304.727285377584	3005.65128736588	2503.19337564227	0	770	385
20222312	318.662070504554	318.662070504554	3157.43317193084	2436.44659835262	0	770	385
20222313	333.323762276559	333.323762276559	3210.83536970196	2418.97834446369	0	770	385
20222314	345.717615031134	345.717615031134	3044.18361581268	2527.65335620599	0	770	385
20222315	357.181324271996	357.181324271996	2954.19666145352	2703.70669762595	0	770	385
20222316	362.816858131101	362.816858131101	3221.1347535972	2941.95855859641	0	770	385
20222317	360.142611949191	360.142611949191	3706.32099940226	3377.95827951393	0	770	385
20222318	353.954232158682	353.954232158682	3585.79420721438	3763.42508768354	0	770	385
20222319	342.684603573734	342.684603573734	2283.49297540128	2906.4216386097	0	770	385
20222320	347.535349381452	347.535349381452	1804.75290749472	2434.63009997617	0	770	385
20222321	336.943593457511	336.943593457511	1779.55390603249	1780.81804161323	0	770	385
20222322	314.521908577549	314.521908577549	1765.4640900412	1766.72345683212	0	770	385
20222323	287.801897542315	287.801897542315	1670.25267383106	1671.54344405018	0	770	385
20222324	266.237415523018	266.237415523018	1458.0519987384	1459.48338687375	0	770	385
20222401	221.854919811947	221.854919811947	982.128160202711	984.410225822369	0	770	385
20222402	215.824123741248	215.824123741248	982.128160202711	984.410225822369	0	770	385
20222403	212.744772481617	212.744772481617	982.128160202711	984.410225822369	0	770	385
20222404	216.330939295261	216.330939295261	982.128160202711	984.410225822369	0	770	385
20222405	231.322390255493	231.322390255493	982.128160202711	984.410225822369	0	770	385
20222406	254.603815701374	254.603815701374	1020.97887106755	1886.98184271136	0	770	385
20222407	271.39056064175	271.39056064175	1555.25783881082	2367.39137493644	0	770	385
20222408	277.534839316046	277.534839316046	3515.73821363045	3503.54315126257	0	770	385
20222409	288.072655004829	288.072655004829	3347.45092035923	2982.95305157069	0	770	385
20222410	299.303161875575	299.303161875575	2881.61260963319	2647.29863119981	0	770	385
20222411	307.376614858051	307.376614858051	2720.11342706025	2555.69895515539	0	770	385
20222412	314.813587716786	314.813587716786	2702.45130490192	2506.82194442328	0	770	385
20222413	324.299181708677	324.299181708677	2781.6514309097	2603.67326504539	0	770	385
20222414	330.399022192209	330.399022192209	2971.82016266236	2766.37067794459	0	770	385
20222415	332.633431384539	332.633431384539	3282.88939442288	2979.6530992628	0	770	385
20222416	329.374954842068	329.374954842068	3705.50604477385	3403.51225629717	0	770	385
20222417	320.400964425275	320.400964425275	3348.3927072545	3656.31033462385	0	770	385
20222418	331.628162839075	331.628162839075	1625.05540772669	2310.28188827695	0	770	385
20222419	331.517865460828	331.517865460828	1683.04388565051	2324.13515908402	0	770	385
20222420	318.899057588109	318.899057588109	1656.71396202502	1658.01208546822	0	770	385
20222421	298.184417077173	298.184417077173	1572.03492273651	1573.38141236424	0	770	385
20222422	273.583350279748	273.583350279748	1388.84805345799	1390.33265772091	0	770	385
20222423	248.877139572486	248.877139572486	1187.91396041623	1189.65067537025	0	770	385
20222424	230.094723233108	230.094723233108	1008.9159933373	1011.10100113283	0	770	385
20222501	223.083604722429	223.083604722429	982.128160202711	984.410225822369	0	770	385
20222502	216.698194021424	216.698194021424	982.128160202711	984.410225822369	0	770	385
20222503	211.741942683582	211.741942683582	982.128160202711	984.410225822369	0	770	385
20222504	210.944606062667	210.944606062667	982.128160202711	984.410225822369	0	770	385
20222505	217.084248614854	217.084248614854	982.128160202711	984.410225822369	0	770	385
20222506	235.228827997401	235.228827997401	1020.96866434959	1886.96255143301	0	770	385
20222507	254.36205887083	254.36205887083	1400.89414790824	2263.75305092742	0	770	385
20222508	267.469124062166	267.469124062166	3571.0741253958	3441.79481542512	0	770	385
20222509	274.760584410111	274.760584410111	3024.03404878813	2758.57495233085	0	770	385
20222510	281.129532081975	281.129532081975	2548.43680587149	2454.98490203009	0	770	385
20222511	283.624191252679	283.624191252679	2540.54538924363	2203.09053179942	0	770	385
20222512	284.401271840065	284.401271840065	2704.18487850978	2149.07543062331	0	770	385
20222513	284.225290689772	284.225290689772	2680.47671710112	2258.55103739345	0	770	385
20222514	284.66816754082	284.66816754082	2652.91147842008	2494.93175498687	0	770	385
20222515	283.301772222081	283.301772222081	2830.54807322915	2748.96823364164	0	770	385
20222516	280.262468643515	280.262468643515	3491.71786439314	3212.81147398148	0	770	385
20222517	282.868509978291	282.868509978291	3058.80670451047	3429.54803076154	0	770	385
20222518	309.082866314014	309.082866314014	1351.44691140215	2084.46010812285	0	770	385
20222519	313.107019777558	313.107019777558	1549.86309678946	1551.22333564691	0	770	385
20222520	306.316499690894	306.316499690894	1568.96330326568	1570.30985773776	0	770	385
20222521	294.963551081182	294.963551081182	1507.91995894958	1509.30779940469	0	770	385
20222522	278.469334910648	278.469334910648	1407.74361631629	1409.20954075902	0	770	385
20222523	258.165044458154	258.165044458154	1243.16489169271	1244.80816527066	0	770	385
20222524	240.650430639983	240.650430639983	1103.04818995044	1104.96303648299	0	770	385
20222601	242.913944457647	242.913944457647	1049.75209949816	1051.80808291384	0	770	385
20222602	230.919766101588	230.919766101588	982.128160202711	984.410225822369	0	770	385
20222603	225.395305967338	225.395305967338	982.128160202711	984.410225822369	0	770	385
20222604	221.113479177258	221.113479177258	982.128160202711	984.410225822369	0	770	385
20222605	221.9107101226	221.9107101226	982.128160202711	984.410225822369	0	770	385
20222606	228.267880906396	228.267880906396	1020.95836894068	1886.94090690213	0	770	385
20222607	235.843032936227	235.843032936227	1076.00420137095	1979.40191646403	0	770	385
20222608	242.610491646274	242.610491646274	3056.77726672351	3377.56329069124	0	770	385
20222609	255.00649886806	255.00649886806	3417.43854023982	3104.53791713534	0	770	385
