zone,period,rps_eligible_gen_mwh,scheduled_curtailment_mwh,Subhourly_Downward_LF_Energy_MWh,rps_storage_losses_mwh,rps_target_mwh,rps_banked_mwh,rps_constraint_dual_$,rps_nonmodeled_mwh,rps_net_bank_spent_mwh,rps_previously_banked_mwh,pipeline_biogas_generation_mwh,pipeline_biogas_cost_$_per_year,pipeline_biogas_max_dual_$_per_mmbtu,rps_unbundled_fraction_limit_dual_$_per_mwh,rps_target_before_ee_mwh
CAISO,2020,80894828.70,250802.04,207896.08,485977.32,65867952.41,,0,2847608.82,0,0,0,0,0,0,65867952.41
CAISO,2022,110728646.96,5516915.39,831560.42,1910057.25,76693566.26,,0,2847608.82,1724331.62,1724331.62,0,0,0,0,76693566.26
CAISO,2026,113071942.17,3173620.17,507025.58,2889295.30,97627362.17,,0,2847608.82,23712970.10,23712970.10,0,0,0,0,97627362.17
CAISO,2030,119637275.34,4219159.81,809888.80,4092374.21,116763872.30,,0,2847608.82,0,0,0,0,0,0,116763872.30
