zone,contract,period,scheduled_curtailment_mwh_per_year,subhourly_curtailment_mwh_per_year,curtailment_cost_$_per_year
BANC,BANC,2020,0.0,0.0,0.0
BANC,BANC,2022,0.0,0.0,0.0
BANC,BANC,2026,0.0,0.0,0.0
BANC,BANC,2030,503974.8102428106,0.0,30238505.874635585
BANC,BANC,2045,433122.75191674865,0.0,25987355.07947883
BANC,CAISO,2020,0.0,0.0,0.0
BANC,CAISO,2022,0.0,0.0,0.0
BANC,CAISO,2026,0.0,0.0,0.0
BANC,CAISO,2030,0.0,0.0,0.0
BANC,CAISO,2045,0.0,0.0,0.0
CAISO,CAISO,2020,238986.28347001746,207381.78603455814,0.0
CAISO,CAISO,2022,7228569.085177074,1053926.3909378091,0.0
CAISO,CAISO,2026,4598629.786141076,675260.1487417159,0.0
CAISO,CAISO,2030,5700752.263135067,886305.6156136392,0.0
CAISO,CAISO,2045,35628321.29392227,2327570.133173646,0.0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,0.0,0.0,0.0
CAISO_NW_Hydro,CAISO_NW_Hydro,2022,0.0,0.0,0.0
CAISO_NW_Hydro,CAISO_NW_Hydro,2026,0.0,0.0,0.0
CAISO_NW_Hydro,CAISO_NW_Hydro,2030,0.0,0.0,0.0
CAISO_NW_Hydro,CAISO_NW_Hydro,2045,0.0,0.0,0.0
IID,CAISO,2020,0.0,0.0,0.0
IID,CAISO,2022,0.0,0.0,0.0
IID,CAISO,2026,0.0,0.0,0.0
IID,CAISO,2030,0.0,0.0,0.0
IID,CAISO,2045,0.0,0.0,0.0
IID,IID,2020,0.0,0.0,0.0
IID,IID,2022,0.0,0.0,0.0
IID,IID,2026,0.0,0.0,0.0
IID,IID,2030,0.0,0.0,0.0
IID,IID,2045,0.0,0.0,0.0
LDWP,CAISO,2020,0.0,0.0,0.0
LDWP,CAISO,2022,0.0,0.0,0.0
LDWP,CAISO,2026,0.0,0.0,0.0
LDWP,CAISO,2030,0.0,0.0,0.0
LDWP,CAISO,2045,0.0,0.0,0.0
LDWP,LDWP,2020,0.0,0.0,0.0
LDWP,LDWP,2022,0.0,0.0,0.0
LDWP,LDWP,2026,0.0,0.0,0.0
LDWP,LDWP,2030,0.0,0.0,0.0
LDWP,LDWP,2045,0.0,0.0,0.0
NW,CAISO,2020,19254.68369534194,0.0,0.0
NW,CAISO,2022,339942.69274166215,0.0,0.0
NW,CAISO,2026,23308.993065525603,0.0,0.0
NW,CAISO,2030,387763.92048669694,0.0,0.0
NW,CAISO,2045,574746.8364355868,0.0,0.0
NW,NW,2020,0.0,0.0,0.0
NW,NW,2022,0.0,0.0,0.0
NW,NW,2026,0.0,0.0,0.0
NW,NW,2030,73859.9654807746,0.0,2318804.527845436
NW,NW,2045,7281.442974006084,0.0,295911.2251297416
SW,CAISO,2020,0.0,0.0,0.0
SW,CAISO,2022,0.0,0.0,0.0
SW,CAISO,2026,0.0,0.0,0.0
SW,CAISO,2030,0.0,0.0,0.0
SW,CAISO,2045,0.0,0.0,0.0
SW,SW,2020,0.0,0.0,0.0
SW,SW,2022,0.0,0.0,0.0
SW,SW,2026,0.0,0.0,0.0
SW,SW,2030,0.0,0.0,0.0
SW,SW,2045,0.0,0.0,0.0
