timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20351118	323.948414349699	323.948414349699	6486.96728895709	6319.97335967229	0	770	385
20351119	331.632455523902	331.632455523902	4693.95657255861	5614.63102092606	0	770	385
20351120	361.733587988129	361.733587988129	1854.58802682334	3402.64086876725	0	770	385
20351121	384.959275817963	384.959275817963	1818.97275920245	1821.69084930658	0	770	385
20351122	370.875202459513	370.875202459513	1834.70237268928	1837.40408223122	0	770	385
20351123	345.894622969628	345.894622969628	1708.85516677664	1711.77640205601	0	770	385
20351124	324.496162813827	324.496162813827	1260.73470020491	1264.56947519198	0	770	385
20351201	344.957690866196	344.957690866196	1529.52020721073	1532.75427110157	0	770	385
20351202	325.175245155427	325.175245155427	1107.25788847802	1111.53619817828	0	770	385
20351203	310.336717911781	310.336717911781	982.215503326644	986.931625679367	0	770	385
20351204	304.189964102431	304.189964102431	982.215503326644	986.931625679367	0	770	385
20351205	305.940450528041	305.940450528041	1233.08654181083	3136.00202881257	0	770	385
20351206	299.585182539251	299.585182539251	5090.52180369262	5792.40967517183	0	770	385
20351207	305.93164908481	305.93164908481	6455.01210416935	6269.93941027857	0	770	385
20351208	323.217251679607	323.217251679607	5448.87214253837	4994.74798415415	0	770	385
20351209	338.383999488462	338.383999488462	4979.99111704988	4155.48997352322	0	770	385
20351210	350.094647585638	350.094647585638	5015.24037170463	3625.53227531837	0	770	385
20351211	361.027612459251	361.027612459251	5483.64144040411	3176.02681037824	0	770	385
20351212	370.092778254839	370.092778254839	5400.14603245264	3228.67065314302	0	770	385
20351213	374.122108505945	374.122108505945	5393.14700972254	3245.32057280772	0	770	385
20351214	381.174700630471	381.174700630471	5451.71878979437	3233.85889492065	0	770	385
20351215	379.421224435418	379.421224435418	5080.81747457443	3543.71986109222	0	770	385
20351216	373.073562784783	373.073562784783	5064.70096037089	4119.6376246392	0	770	385
20351217	367.105667113782	367.105667113782	5434.6325902575	4937.00297947787	0	770	385
20351218	365.423052377911	365.423052377911	6418.30870803643	6176.07986870786	0	770	385
20351219	363.330750733678	363.330750733678	5053.82144844678	5835.3788833954	0	770	385
20351220	383.568251604304	383.568251604304	2048.46580476474	3571.65150693303	0	770	385
