zone,contract,period,timepoint_id,day,hour_of_day,day_weight,scheduled_curtailment_mw,subhourly_downward_lf_mwh,subhourly_upward_lf_mwh,curtailment_cost_$
NW,CAISO,2020,20203304,33,3,4.80971707239358,0,,,0
NW,NW,2020,20203304,33,3,4.80971707239358,0,,,0
SW,CAISO,2020,20203304,33,3,4.80971707239358,0,,,0
SW,SW,2020,20203304,33,3,4.80971707239358,0,,,0
BANC,BANC,2020,20203305,33,4,4.80971707239358,0,,,0
BANC,CAISO,2020,20203305,33,4,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203305,33,4,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203305,33,4,4.80971707239358,0,,,0
IID,CAISO,2020,20203305,33,4,4.80971707239358,0,,,0
IID,IID,2020,20203305,33,4,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203305,33,4,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203305,33,4,4.80971707239358,0,,,0
NW,CAISO,2020,20203305,33,4,4.80971707239358,0,,,0
NW,NW,2020,20203305,33,4,4.80971707239358,0,,,0
SW,CAISO,2020,20203305,33,4,4.80971707239358,0,,,0
SW,SW,2020,20203305,33,4,4.80971707239358,0,,,0
BANC,BANC,2020,20203306,33,5,4.80971707239358,0,,,0
BANC,CAISO,2020,20203306,33,5,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203306,33,5,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203306,33,5,4.80971707239358,0,,,0
IID,CAISO,2020,20203306,33,5,4.80971707239358,0,,,0
IID,IID,2020,20203306,33,5,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203306,33,5,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203306,33,5,4.80971707239358,0,,,0
NW,CAISO,2020,20203306,33,5,4.80971707239358,0,,,0
NW,NW,2020,20203306,33,5,4.80971707239358,0,,,0
SW,CAISO,2020,20203306,33,5,4.80971707239358,0,,,0
SW,SW,2020,20203306,33,5,4.80971707239358,0,,,0
BANC,BANC,2020,20203307,33,6,4.80971707239358,0,,,0
BANC,CAISO,2020,20203307,33,6,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203307,33,6,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203307,33,6,4.80971707239358,0,,,0
IID,CAISO,2020,20203307,33,6,4.80971707239358,0,,,0
IID,IID,2020,20203307,33,6,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203307,33,6,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203307,33,6,4.80971707239358,0,,,0
NW,CAISO,2020,20203307,33,6,4.80971707239358,0,,,0
NW,NW,2020,20203307,33,6,4.80971707239358,0,,,0
SW,CAISO,2020,20203307,33,6,4.80971707239358,0,,,0
SW,SW,2020,20203307,33,6,4.80971707239358,0,,,0
BANC,BANC,2020,20203308,33,7,4.80971707239358,0,,,0
BANC,CAISO,2020,20203308,33,7,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203308,33,7,4.80971707239358,0,243.31,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203308,33,7,4.80971707239358,0,,,0
IID,CAISO,2020,20203308,33,7,4.80971707239358,0,,,0
IID,IID,2020,20203308,33,7,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203308,33,7,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203308,33,7,4.80971707239358,0,,,0
NW,CAISO,2020,20203308,33,7,4.80971707239358,0,,,0
NW,NW,2020,20203308,33,7,4.80971707239358,0,,,0
SW,CAISO,2020,20203308,33,7,4.80971707239358,0,,,0
SW,SW,2020,20203308,33,7,4.80971707239358,0,,,0
BANC,BANC,2020,20203309,33,8,4.80971707239358,0,,,0
BANC,CAISO,2020,20203309,33,8,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203309,33,8,4.80971707239358,0,316.84,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203309,33,8,4.80971707239358,0,,,0
IID,CAISO,2020,20203309,33,8,4.80971707239358,0,,,0
IID,IID,2020,20203309,33,8,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203309,33,8,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203309,33,8,4.80971707239358,0,,,0
NW,CAISO,2020,20203309,33,8,4.80971707239358,0,,,0
NW,NW,2020,20203309,33,8,4.80971707239358,0,,,0
SW,CAISO,2020,20203309,33,8,4.80971707239358,0,,,0
SW,SW,2020,20203309,33,8,4.80971707239358,0,,,0
BANC,BANC,2020,20203310,33,9,4.80971707239358,0,,,0
BANC,CAISO,2020,20203310,33,9,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203310,33,9,4.80971707239358,2021.26,441.41,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203310,33,9,4.80971707239358,0,,,0
IID,CAISO,2020,20203310,33,9,4.80971707239358,0,,,0
IID,IID,2020,20203310,33,9,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203310,33,9,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203310,33,9,4.80971707239358,0,,,0
NW,CAISO,2020,20203310,33,9,4.80971707239358,0,,,0
NW,NW,2020,20203310,33,9,4.80971707239358,0,,,0
SW,CAISO,2020,20203310,33,9,4.80971707239358,0,,,0
SW,SW,2020,20203310,33,9,4.80971707239358,0,,,0
BANC,BANC,2020,20203311,33,10,4.80971707239358,0,,,0
BANC,CAISO,2020,20203311,33,10,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203311,33,10,4.80971707239358,2681.68,398.70,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203311,33,10,4.80971707239358,0,,,0
IID,CAISO,2020,20203311,33,10,4.80971707239358,0,,,0
IID,IID,2020,20203311,33,10,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203311,33,10,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203311,33,10,4.80971707239358,0,,,0
NW,CAISO,2020,20203311,33,10,4.80971707239358,0,,,0
NW,NW,2020,20203311,33,10,4.80971707239358,0,,,0
SW,CAISO,2020,20203311,33,10,4.80971707239358,0,,,0
SW,SW,2020,20203311,33,10,4.80971707239358,0,,,0
BANC,BANC,2020,20203312,33,11,4.80971707239358,0,,,0
BANC,CAISO,2020,20203312,33,11,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203312,33,11,4.80971707239358,5008.57,382.02,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203312,33,11,4.80971707239358,0,,,0
IID,CAISO,2020,20203312,33,11,4.80971707239358,0,,,0
IID,IID,2020,20203312,33,11,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203312,33,11,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203312,33,11,4.80971707239358,0,,,0
NW,CAISO,2020,20203312,33,11,4.80971707239358,0,,,0
NW,NW,2020,20203312,33,11,4.80971707239358,0,,,0
SW,CAISO,2020,20203312,33,11,4.80971707239358,0,,,0
SW,SW,2020,20203312,33,11,4.80971707239358,0,,,0
BANC,BANC,2020,20203313,33,12,4.80971707239358,0,,,0
BANC,CAISO,2020,20203313,33,12,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203313,33,12,4.80971707239358,4669.91,385.17,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203313,33,12,4.80971707239358,0,,,0
IID,CAISO,2020,20203313,33,12,4.80971707239358,0,,,0
IID,IID,2020,20203313,33,12,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203313,33,12,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203313,33,12,4.80971707239358,0,,,0
NW,CAISO,2020,20203313,33,12,4.80971707239358,0,,,0
NW,NW,2020,20203313,33,12,4.80971707239358,0,,,0
SW,CAISO,2020,20203313,33,12,4.80971707239358,0,,,0
SW,SW,2020,20203313,33,12,4.80971707239358,0,,,0
BANC,BANC,2020,20203314,33,13,4.80971707239358,0,,,0
BANC,CAISO,2020,20203314,33,13,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203314,33,13,4.80971707239358,4768.68,403.09,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203314,33,13,4.80971707239358,0,,,0
IID,CAISO,2020,20203314,33,13,4.80971707239358,0,,,0
IID,IID,2020,20203314,33,13,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203314,33,13,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203314,33,13,4.80971707239358,0,,,0
NW,CAISO,2020,20203314,33,13,4.80971707239358,0,,,0
NW,NW,2020,20203314,33,13,4.80971707239358,0,,,0
SW,CAISO,2020,20203314,33,13,4.80971707239358,0,,,0
SW,SW,2020,20203314,33,13,4.80971707239358,0,,,0
BANC,BANC,2020,20203315,33,14,4.80971707239358,0,,,0
BANC,CAISO,2020,20203315,33,14,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203315,33,14,4.80971707239358,5093.32,440.34,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203315,33,14,4.80971707239358,0,,,0
IID,CAISO,2020,20203315,33,14,4.80971707239358,0,,,0
IID,IID,2020,20203315,33,14,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203315,33,14,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203315,33,14,4.80971707239358,0,,,0
NW,CAISO,2020,20203315,33,14,4.80971707239358,0,,,0
NW,NW,2020,20203315,33,14,4.80971707239358,0,,,0
SW,CAISO,2020,20203315,33,14,4.80971707239358,0,,,0
SW,SW,2020,20203315,33,14,4.80971707239358,0,,,0
BANC,BANC,2020,20203316,33,15,4.80971707239358,0,,,0
BANC,CAISO,2020,20203316,33,15,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203316,33,15,4.80971707239358,2644.51,495.77,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203316,33,15,4.80971707239358,0,,,0
IID,CAISO,2020,20203316,33,15,4.80971707239358,0,,,0
IID,IID,2020,20203316,33,15,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203316,33,15,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203316,33,15,4.80971707239358,0,,,0
NW,CAISO,2020,20203316,33,15,4.80971707239358,0,,,0
NW,NW,2020,20203316,33,15,4.80971707239358,0,,,0
SW,CAISO,2020,20203316,33,15,4.80971707239358,0,,,0
SW,SW,2020,20203316,33,15,4.80971707239358,0,,,0
BANC,BANC,2020,20203317,33,16,4.80971707239358,0,,,0
BANC,CAISO,2020,20203317,33,16,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203317,33,16,4.80971707239358,0,291.88,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203317,33,16,4.80971707239358,0,,,0
IID,CAISO,2020,20203317,33,16,4.80971707239358,0,,,0
IID,IID,2020,20203317,33,16,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203317,33,16,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203317,33,16,4.80971707239358,0,,,0
NW,CAISO,2020,20203317,33,16,4.80971707239358,0,,,0
NW,NW,2020,20203317,33,16,4.80971707239358,0,,,0
SW,CAISO,2020,20203317,33,16,4.80971707239358,0,,,0
SW,SW,2020,20203317,33,16,4.80971707239358,0,,,0
BANC,BANC,2020,20203318,33,17,4.80971707239358,0,,,0
BANC,CAISO,2020,20203318,33,17,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203318,33,17,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203318,33,17,4.80971707239358,0,,,0
IID,CAISO,2020,20203318,33,17,4.80971707239358,0,,,0
IID,IID,2020,20203318,33,17,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203318,33,17,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203318,33,17,4.80971707239358,0,,,0
NW,CAISO,2020,20203318,33,17,4.80971707239358,0,,,0
NW,NW,2020,20203318,33,17,4.80971707239358,0,,,0
SW,CAISO,2020,20203318,33,17,4.80971707239358,0,,,0
SW,SW,2020,20203318,33,17,4.80971707239358,0,,,0
BANC,BANC,2020,20203319,33,18,4.80971707239358,0,,,0
BANC,CAISO,2020,20203319,33,18,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203319,33,18,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203319,33,18,4.80971707239358,0,,,0
IID,CAISO,2020,20203319,33,18,4.80971707239358,0,,,0
IID,IID,2020,20203319,33,18,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203319,33,18,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203319,33,18,4.80971707239358,0,,,0
NW,CAISO,2020,20203319,33,18,4.80971707239358,0,,,0
NW,NW,2020,20203319,33,18,4.80971707239358,0,,,0
SW,CAISO,2020,20203319,33,18,4.80971707239358,0,,,0
SW,SW,2020,20203319,33,18,4.80971707239358,0,,,0
BANC,BANC,2020,20203320,33,19,4.80971707239358,0,,,0
BANC,CAISO,2020,20203320,33,19,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203320,33,19,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203320,33,19,4.80971707239358,0,,,0
IID,CAISO,2020,20203320,33,19,4.80971707239358,0,,,0
IID,IID,2020,20203320,33,19,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203320,33,19,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203320,33,19,4.80971707239358,0,,,0
NW,CAISO,2020,20203320,33,19,4.80971707239358,0,,,0
NW,NW,2020,20203320,33,19,4.80971707239358,0,,,0
SW,CAISO,2020,20203320,33,19,4.80971707239358,0,,,0
SW,SW,2020,20203320,33,19,4.80971707239358,0,,,0
BANC,BANC,2020,20203321,33,20,4.80971707239358,0,,,0
BANC,CAISO,2020,20203321,33,20,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203321,33,20,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203321,33,20,4.80971707239358,0,,,0
IID,CAISO,2020,20203321,33,20,4.80971707239358,0,,,0
IID,IID,2020,20203321,33,20,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203321,33,20,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203321,33,20,4.80971707239358,0,,,0
NW,CAISO,2020,20203321,33,20,4.80971707239358,0,,,0
NW,NW,2020,20203321,33,20,4.80971707239358,0,,,0
SW,CAISO,2020,20203321,33,20,4.80971707239358,0,,,0
SW,SW,2020,20203321,33,20,4.80971707239358,0,,,0
BANC,BANC,2020,20203322,33,21,4.80971707239358,0,,,0
BANC,CAISO,2020,20203322,33,21,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203322,33,21,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203322,33,21,4.80971707239358,0,,,0
IID,CAISO,2020,20203322,33,21,4.80971707239358,0,,,0
IID,IID,2020,20203322,33,21,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203322,33,21,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203322,33,21,4.80971707239358,0,,,0
NW,CAISO,2020,20203322,33,21,4.80971707239358,0,,,0
NW,NW,2020,20203322,33,21,4.80971707239358,0,,,0
SW,CAISO,2020,20203322,33,21,4.80971707239358,0,,,0
SW,SW,2020,20203322,33,21,4.80971707239358,0,,,0
BANC,BANC,2020,20203323,33,22,4.80971707239358,0,,,0
BANC,CAISO,2020,20203323,33,22,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203323,33,22,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203323,33,22,4.80971707239358,0,,,0
IID,CAISO,2020,20203323,33,22,4.80971707239358,0,,,0
IID,IID,2020,20203323,33,22,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203323,33,22,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203323,33,22,4.80971707239358,0,,,0
NW,CAISO,2020,20203323,33,22,4.80971707239358,0,,,0
NW,NW,2020,20203323,33,22,4.80971707239358,0,,,0
SW,CAISO,2020,20203323,33,22,4.80971707239358,0,,,0
SW,SW,2020,20203323,33,22,4.80971707239358,0,,,0
BANC,BANC,2020,20203324,33,23,4.80971707239358,0,,,0
BANC,CAISO,2020,20203324,33,23,4.80971707239358,0,,,0
CAISO,CAISO,2020,20203324,33,23,4.80971707239358,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203324,33,23,4.80971707239358,0,,,0
IID,CAISO,2020,20203324,33,23,4.80971707239358,0,,,0
IID,IID,2020,20203324,33,23,4.80971707239358,0,,,0
LDWP,CAISO,2020,20203324,33,23,4.80971707239358,0,,,0
LDWP,LDWP,2020,20203324,33,23,4.80971707239358,0,,,0
NW,CAISO,2020,20203324,33,23,4.80971707239358,0,,,0
NW,NW,2020,20203324,33,23,4.80971707239358,0,,,0
SW,CAISO,2020,20203324,33,23,4.80971707239358,0,,,0
SW,SW,2020,20203324,33,23,4.80971707239358,0,,,0
BANC,BANC,2020,20203401,34,0,0.903316297038638,0,,,0
BANC,CAISO,2020,20203401,34,0,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203401,34,0,0.903316297038638,0,196.80,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203401,34,0,0.903316297038638,0,,,0
IID,CAISO,2020,20203401,34,0,0.903316297038638,0,,,0
IID,IID,2020,20203401,34,0,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203401,34,0,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203401,34,0,0.903316297038638,0,,,0
NW,CAISO,2020,20203401,34,0,0.903316297038638,882.18,,,0
NW,NW,2020,20203401,34,0,0.903316297038638,0,,,0
SW,CAISO,2020,20203401,34,0,0.903316297038638,0,,,0
SW,SW,2020,20203401,34,0,0.903316297038638,0,,,0
BANC,BANC,2020,20203402,34,1,0.903316297038638,0,,,0
BANC,CAISO,2020,20203402,34,1,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203402,34,1,0.903316297038638,0,196.80,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203402,34,1,0.903316297038638,0,,,0
IID,CAISO,2020,20203402,34,1,0.903316297038638,0,,,0
IID,IID,2020,20203402,34,1,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203402,34,1,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203402,34,1,0.903316297038638,0,,,0
NW,CAISO,2020,20203402,34,1,0.903316297038638,901.62,,,0
NW,NW,2020,20203402,34,1,0.903316297038638,0,,,0
SW,CAISO,2020,20203402,34,1,0.903316297038638,0,,,0
SW,SW,2020,20203402,34,1,0.903316297038638,0,,,0
BANC,BANC,2020,20203403,34,2,0.903316297038638,0,,,0
BANC,CAISO,2020,20203403,34,2,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203403,34,2,0.903316297038638,0,0,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203403,34,2,0.903316297038638,0,,,0
IID,CAISO,2020,20203403,34,2,0.903316297038638,0,,,0
IID,IID,2020,20203403,34,2,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203403,34,2,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203403,34,2,0.903316297038638,0,,,0
NW,CAISO,2020,20203403,34,2,0.903316297038638,992.76,,,0
NW,NW,2020,20203403,34,2,0.903316297038638,0,,,0
SW,CAISO,2020,20203403,34,2,0.903316297038638,0,,,0
SW,SW,2020,20203403,34,2,0.903316297038638,0,,,0
BANC,BANC,2020,20203404,34,3,0.903316297038638,0,,,0
BANC,CAISO,2020,20203404,34,3,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203404,34,3,0.903316297038638,0,196.80,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203404,34,3,0.903316297038638,0,,,0
IID,CAISO,2020,20203404,34,3,0.903316297038638,0,,,0
IID,IID,2020,20203404,34,3,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203404,34,3,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203404,34,3,0.903316297038638,0,,,0
NW,CAISO,2020,20203404,34,3,0.903316297038638,1113.05,,,0
NW,NW,2020,20203404,34,3,0.903316297038638,0,,,0
SW,CAISO,2020,20203404,34,3,0.903316297038638,0,,,0
SW,SW,2020,20203404,34,3,0.903316297038638,0,,,0
BANC,BANC,2020,20203405,34,4,0.903316297038638,0,,,0
BANC,CAISO,2020,20203405,34,4,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203405,34,4,0.903316297038638,0,169.59,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203405,34,4,0.903316297038638,0,,,0
IID,CAISO,2020,20203405,34,4,0.903316297038638,0,,,0
IID,IID,2020,20203405,34,4,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203405,34,4,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203405,34,4,0.903316297038638,0,,,0
NW,CAISO,2020,20203405,34,4,0.903316297038638,1155.02,,,0
NW,NW,2020,20203405,34,4,0.903316297038638,0,,,0
SW,CAISO,2020,20203405,34,4,0.903316297038638,0,,,0
SW,SW,2020,20203405,34,4,0.903316297038638,0,,,0
BANC,BANC,2020,20203406,34,5,0.903316297038638,0,,,0
BANC,CAISO,2020,20203406,34,5,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203406,34,5,0.903316297038638,0,148.35,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203406,34,5,0.903316297038638,0,,,0
IID,CAISO,2020,20203406,34,5,0.903316297038638,0,,,0
IID,IID,2020,20203406,34,5,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203406,34,5,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203406,34,5,0.903316297038638,0,,,0
NW,CAISO,2020,20203406,34,5,0.903316297038638,1190.98,,,0
NW,NW,2020,20203406,34,5,0.903316297038638,0,,,0
SW,CAISO,2020,20203406,34,5,0.903316297038638,0,,,0
SW,SW,2020,20203406,34,5,0.903316297038638,0,,,0
BANC,BANC,2020,20203407,34,6,0.903316297038638,0,,,0
BANC,CAISO,2020,20203407,34,6,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203407,34,6,0.903316297038638,0,497.26,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203407,34,6,0.903316297038638,0,,,0
IID,CAISO,2020,20203407,34,6,0.903316297038638,0,,,0
IID,IID,2020,20203407,34,6,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203407,34,6,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203407,34,6,0.903316297038638,0,,,0
NW,CAISO,2020,20203407,34,6,0.903316297038638,0,,,0
NW,NW,2020,20203407,34,6,0.903316297038638,0,,,0
SW,CAISO,2020,20203407,34,6,0.903316297038638,0,,,0
SW,SW,2020,20203407,34,6,0.903316297038638,0,,,0
BANC,BANC,2020,20203408,34,7,0.903316297038638,0,,,0
BANC,CAISO,2020,20203408,34,7,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203408,34,7,0.903316297038638,0,268.43,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203408,34,7,0.903316297038638,0,,,0
IID,CAISO,2020,20203408,34,7,0.903316297038638,0,,,0
IID,IID,2020,20203408,34,7,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203408,34,7,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203408,34,7,0.903316297038638,0,,,0
NW,CAISO,2020,20203408,34,7,0.903316297038638,1173.10,,,0
NW,NW,2020,20203408,34,7,0.903316297038638,0,,,0
SW,CAISO,2020,20203408,34,7,0.903316297038638,0,,,0
SW,SW,2020,20203408,34,7,0.903316297038638,0,,,0
BANC,BANC,2020,20203409,34,8,0.903316297038638,0,,,0
BANC,CAISO,2020,20203409,34,8,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203409,34,8,0.903316297038638,771.29,513.00,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203409,34,8,0.903316297038638,0,,,0
IID,CAISO,2020,20203409,34,8,0.903316297038638,0,,,0
IID,IID,2020,20203409,34,8,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203409,34,8,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203409,34,8,0.903316297038638,0,,,0
NW,CAISO,2020,20203409,34,8,0.903316297038638,1161.80,,,0
NW,NW,2020,20203409,34,8,0.903316297038638,0,,,0
SW,CAISO,2020,20203409,34,8,0.903316297038638,0,,,0
SW,SW,2020,20203409,34,8,0.903316297038638,0,,,0
BANC,BANC,2020,20203410,34,9,0.903316297038638,0,,,0
BANC,CAISO,2020,20203410,34,9,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203410,34,9,0.903316297038638,3942.38,447.61,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203410,34,9,0.903316297038638,0,,,0
IID,CAISO,2020,20203410,34,9,0.903316297038638,0,,,0
IID,IID,2020,20203410,34,9,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203410,34,9,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203410,34,9,0.903316297038638,0,,,0
NW,CAISO,2020,20203410,34,9,0.903316297038638,1144.00,,,0
NW,NW,2020,20203410,34,9,0.903316297038638,0,,,0
SW,CAISO,2020,20203410,34,9,0.903316297038638,0,,,0
SW,SW,2020,20203410,34,9,0.903316297038638,0,,,0
BANC,BANC,2020,20203411,34,10,0.903316297038638,0,,,0
BANC,CAISO,2020,20203411,34,10,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203411,34,10,0.903316297038638,4753.20,404.40,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203411,34,10,0.903316297038638,0,,,0
IID,CAISO,2020,20203411,34,10,0.903316297038638,0,,,0
IID,IID,2020,20203411,34,10,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203411,34,10,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203411,34,10,0.903316297038638,0,,,0
NW,CAISO,2020,20203411,34,10,0.903316297038638,1122.39,,,0
NW,NW,2020,20203411,34,10,0.903316297038638,0,,,0
SW,CAISO,2020,20203411,34,10,0.903316297038638,0,,,0
SW,SW,2020,20203411,34,10,0.903316297038638,0,,,0
BANC,BANC,2020,20203412,34,11,0.903316297038638,0,,,0
BANC,CAISO,2020,20203412,34,11,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203412,34,11,0.903316297038638,7991.59,389.82,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203412,34,11,0.903316297038638,0,,,0
IID,CAISO,2020,20203412,34,11,0.903316297038638,0,,,0
IID,IID,2020,20203412,34,11,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203412,34,11,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203412,34,11,0.903316297038638,0,,,0
NW,CAISO,2020,20203412,34,11,0.903316297038638,1100.50,,,0
NW,NW,2020,20203412,34,11,0.903316297038638,0,,,0
SW,CAISO,2020,20203412,34,11,0.903316297038638,0,,,0
SW,SW,2020,20203412,34,11,0.903316297038638,0,,,0
BANC,BANC,2020,20203413,34,12,0.903316297038638,0,,,0
BANC,CAISO,2020,20203413,34,12,0.903316297038638,0,,,0
CAISO,CAISO,2020,20203413,34,12,0.903316297038638,7858.04,392.44,0,0
CAISO_NW_Hydro,CAISO_NW_Hydro,2020,20203413,34,12,0.903316297038638,0,,,0
IID,CAISO,2020,20203413,34,12,0.903316297038638,0,,,0
IID,IID,2020,20203413,34,12,0.903316297038638,0,,,0
LDWP,CAISO,2020,20203413,34,12,0.903316297038638,0,,,0
LDWP,LDWP,2020,20203413,34,12,0.903316297038638,0,,,0
NW,CAISO,2020,20203413,34,12,0.903316297038638,0,,,0
