timepoint,period,day,hour_of_day,day_weight,period_discount_factor,min_gen_req,spin_req,upward_lf_req,downward_lf_req,upward_reg_req,downward_reg_req,min_local_gen_dual_$,total_fr_dual_$,partial_fr_dual_$,spin_dual_$,upward_lf_dual_$,upward_reg_dual_$,downward_reg_dual_$,max_downward_lf_dual_$,var_renw_down_lf_limit_dual_$,var_renw_down_lf_availability_dual_$,max_variable_upward_lf_dual_$,available_variable_upward_lf_dual_$,upward_reg_violation_mw,downward_reg_violation_mw,upward_lf_reserve_violation_mw,downward_lf_reserve_violation_mw,spin_violation_mw
20452714,2045,27,13,0.880895257736223,6.69516331328125,0,1214.53,8153.03,7610.44,404.84,404.84,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452715,2045,27,14,0.880895257736223,6.69516331328125,0,1203.80,7978.10,7681.38,401.27,401.27,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452716,2045,27,15,0.880895257736223,6.69516331328125,0,1188.05,8144.67,8252.54,396.02,396.02,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452717,2045,27,16,0.880895257736223,6.69516331328125,0,1199.95,5187.76,6628.15,399.98,399.98,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452718,2045,27,17,0.880895257736223,6.69516331328125,0,1355.11,2150.15,4267.19,451.70,451.70,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452719,2045,27,18,0.880895257736223,6.69516331328125,0,1424.85,2150.04,2153.58,474.95,474.95,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452720,2045,27,19,0.880895257736223,6.69516331328125,0,1414.04,2120.91,2124.42,471.35,471.35,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452721,2045,27,20,0.880895257736223,6.69516331328125,0,1400.60,2142.36,2145.89,466.87,466.87,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452722,2045,27,21,0.880895257736223,6.69516331328125,0,1433.30,2187.01,2190.55,477.77,477.77,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452723,2045,27,22,0.880895257736223,6.69516331328125,0,1338.85,2230.20,2233.84,446.28,446.28,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452724,2045,27,23,0.880895257736223,6.69516331328125,0,1256.29,1685.75,1690.35,418.76,418.76,,0,0,0,47.10,47.10,-40.04,-40.04,0,0,0,-47.10,0,0,0,0,0
20452801,2045,28,0,7.92229939204588,6.69516331328125,0,1149.77,982.28,988.87,383.26,383.26,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452802,2045,28,1,7.92229939204588,6.69516331328125,0,1105.97,982.28,988.87,368.66,368.66,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452803,2045,28,2,7.92229939204588,6.69516331328125,0,1070.83,982.28,988.87,356.94,356.94,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452804,2045,28,3,7.92229939204588,6.69516331328125,0,1049.99,982.28,988.87,350.00,350.00,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452805,2045,28,4,7.92229939204588,6.69516331328125,0,1059.60,982.28,988.87,353.20,353.20,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452806,2045,28,5,7.92229939204588,6.69516331328125,0,1112.19,982.28,988.87,370.73,370.73,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452807,2045,28,6,7.92229939204588,6.69516331328125,0,1197.16,1207.88,3850.98,399.05,399.05,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452808,2045,28,7,7.92229939204588,6.69516331328125,0,1258.25,6576.84,7448.05,419.42,419.42,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452809,2045,28,8,7.92229939204588,6.69516331328125,0,1262.66,7707.39,7481.56,420.89,420.89,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452810,2045,28,9,7.92229939204588,6.69516331328125,0,1263.34,7327.70,6000.87,421.11,421.11,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452811,2045,28,10,7.92229939204588,6.69516331328125,0,1262.63,7056.34,5097.12,420.88,420.88,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452812,2045,28,11,7.92229939204588,6.69516331328125,0,1256.79,6977.83,4632.72,418.93,418.93,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452813,2045,28,12,7.92229939204588,6.69516331328125,0,1253.20,6944.64,4717.84,417.73,417.73,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452814,2045,28,13,7.92229939204588,6.69516331328125,0,1251.87,7043.64,5204.31,417.29,417.29,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452815,2045,28,14,7.92229939204588,6.69516331328125,0,1245.77,7083.56,5786.51,415.26,415.26,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452816,2045,28,15,7.92229939204588,6.69516331328125,0,1231.84,7492.22,7153.58,410.61,410.61,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452817,2045,28,16,7.92229939204588,6.69516331328125,0,1225.44,7475.37,8038.87,408.48,408.48,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452818,2045,28,17,7.92229939204588,6.69516331328125,0,1335.85,2244.80,4336.65,445.28,445.28,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452819,2045,28,18,7.92229939204588,6.69516331328125,0,1398.38,2164.96,2168.52,466.13,466.13,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452820,2045,28,19,7.92229939204588,6.69516331328125,0,1378.74,2148.65,2152.18,459.58,459.58,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452821,2045,28,20,7.92229939204588,6.69516331328125,0,1355.46,2171.96,2175.51,451.82,451.82,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452822,2045,28,21,7.92229939204588,6.69516331328125,0,1385.59,2212.85,2216.46,461.86,461.86,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452823,2045,28,22,7.92229939204588,6.69516331328125,0,1292.74,2076.87,2080.76,430.91,430.91,,0,0,0,53.93,53.93,-45.84,-45.84,0,0,0,-53.93,0,0,0,0,0
20452824,2045,28,23,7.92229939204588,6.69516331328125,0,1212.64,1354.03,1359.42,404.21,404.21,,0,0,0,53.93,53.93,-50.06,-50.06,0,0,0,-53.93,0,0,0,0,0
20452901,2045,29,0,8.91303144146386,6.69516331328125,0,1102.57,982.28,988.87,367.52,367.52,,0,0,0,5.63,5.63,-5.63,-5.63,0,0,0,-5.63,0,0,0,0,0
20452902,2045,29,1,8.91303144146386,6.69516331328125,0,1067.69,982.28,988.87,355.90,355.90,,0,0,0,5.63,5.63,-5.63,-5.63,0,0,0,-5.63,0,0,0,0,0
20452903,2045,29,2,8.91303144146386,6.69516331328125,0,1046.26,982.28,988.87,348.75,348.75,,0,0,0,5.63,5.63,-5.63,-5.63,0,0,0,-5.63,0,0,0,0,0
20452904,2045,29,3,8.91303144146386,6.69516331328125,0,1053.02,982.28,988.87,351.01,351.01,,0,0,0,5.63,5.63,-5.63,-5.63,0,0,0,-5.63,0,0,0,0,0
20452905,2045,29,4,8.91303144146386,6.69516331328125,0,1106.19,982.28,988.87,368.73,368.73,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
