timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20221410	333.569563488149	333.569563488149	2784.81839390332	2538.53484352029	0	770	385
20221411	342.427093188071	342.427093188071	3053.74675466784	2336.26855771907	0	770	385
20221412	344.57082301494	344.57082301494	3191.79334957059	2316.12649259079	0	770	385
20221413	351.879893904945	351.879893904945	3201.36332226987	2317.07515355913	0	770	385
20221414	357.295728182073	357.295728182073	3122.4742632967	2384.48611366923	0	770	385
20221415	360.587320575767	360.587320575767	2923.67693575384	2580.6360470193	0	770	385
20221416	355.888116687252	355.888116687252	3076.76629443915	2834.07942958458	0	770	385
20221417	348.362319269504	348.362319269504	3614.22557656368	3252.44977406281	0	770	385
20221418	339.01765898395	339.01765898395	3658.70073570072	3751.59434211638	0	770	385
20221419	332.145543922332	332.145543922332	2475.90112451185	3033.18929847452	0	770	385
20221420	345.609494716307	345.609494716307	1719.72592685443	2357.24093840198	0	770	385
20221421	343.507301410674	343.507301410674	1733.65586567729	1734.92052370703	0	770	385
20221422	320.388702439578	320.388702439578	1693.59771450046	1694.87802911714	0	770	385
20221423	291.756589066242	291.756589066242	1530.87525386023	1532.24948564081	0	770	385
20221424	269.512199940907	269.512199940907	1233.18772711502	1234.84680004315	0	770	385
20221501	295.522696499202	295.522696499202	1468.64200001011	1470.07011017861	0	770	385
20221502	278.559569642907	278.559569642907	1227.20782319033	1228.88190016506	0	770	385
20221503	267.276086352991	267.276086352991	1116.16136115087	1118.04536068618	0	770	385
20221504	261.061786281451	261.061786281451	1019.29899375637	1021.44918944186	0	770	385
20221505	259.946118074743	259.946118074743	1020.98198706397	1886.99055648292	0	770	385
20221506	257.983691406904	257.983691406904	1247.24659924903	2122.12336129	0	770	385
20221507	265.925975091151	265.925975091151	2820.71914917976	3187.20469996304	0	770	385
20221508	293.385559846	293.385559846	3431.66542287549	3189.68627580395	0	770	385
20221509	323.157439286379	323.157439286379	3073.46162102651	2723.07754108356	0	770	385
20221510	354.925241762439	354.925241762439	2825.26399077958	2615.02229714132	0	770	385
20221511	384.227113680291	384.227113680291	2951.25453371205	2531.68368665897	0	770	385
20221512	407.942978298947	407.942978298947	3094.34872821259	2485.2722481314	0	770	385
20221513	425.820652912555	425.820652912555	3033.11215657886	2536.04735608283	0	770	385
20221514	439.19364473206	439.19364473206	2936.93351807096	2654.83056826965	0	770	385
20221515	444.618549367564	444.618549367564	2973.09727853083	2778.99452413394	0	770	385
20221516	442.734216891022	442.734216891022	3232.23773492448	2960.4817147156	0	770	385
20221517	436.751786332101	436.751786332101	3727.12580209307	3416.00822686491	0	770	385
20221518	426.308152895183	426.308152895183	3424.00727755867	3720.75062139804	0	770	385
20221519	418.451704812685	418.451704812685	1837.46397033244	2529.41392565629	0	770	385
20221520	416.995735924492	416.995735924492	1770.80662585539	2415.04814673067	0	770	385
20221521	402.147978097067	402.147978097067	1751.68332503339	1752.99065792452	0	770	385
20221522	372.635463764535	372.635463764535	1772.02307194996	1773.30412047354	0	770	385
20221523	341.265945402122	341.265945402122	1758.17211927326	1759.43259517385	0	770	385
20221524	311.014057350263	311.014057350263	1650.47679225412	1651.77876365831	0	770	385
20221601	237.092660799087	237.092660799087	982.128160202711	984.410225822369	0	770	385
20221602	228.767931307089	228.767931307089	982.128160202711	984.410225822369	0	770	385
20221603	224.115626529183	224.115626529183	982.128160202711	984.410225822369	0	770	385
20221604	227.117718779405	227.117718779405	982.128160202711	984.410225822369	0	770	385
20221605	241.418752438178	241.418752438178	1020.98121546762	1886.98893466737	0	770	385
20221606	268.450654636637	268.450654636637	1059.71384876198	1948.98835753385	0	770	385
20221607	281.353185955858	281.353185955858	2593.60187366151	3070.04599456192	0	770	385
