zone,period,rps_eligible_gen_mwh,scheduled_curtailment_mwh,Subhourly_Downward_LF_Energy_MWh,rps_storage_losses_mwh,rps_target_mwh,rps_banked_mwh,rps_constraint_dual_$,rps_nonmodeled_mwh,rps_net_bank_spent_mwh,rps_previously_banked_mwh,pipeline_biogas_generation_mwh,pipeline_biogas_cost_$_per_year,pipeline_biogas_max_dual_$_per_mmbtu,rps_unbundled_fraction_limit_dual_$_per_mwh,rps_target_before_ee_mwh
CAISO,2020,80897068.26,248562.48,207152.84,485148.96,65867952.41,,0,2847608.82,0,0,0,0,0,0,65867952.41
CAISO,2022,115500222.29,8074006.15,1204007.53,1820676.20,76693566.26,,0,2847608.82,1724331.62,1724331.62,0,0,0,0,76693566.26
CAISO,2026,119796323.10,3777905.34,1041941.06,3338204.78,97627362.17,,0,2847608.82,23712970.10,23712970.10,0,0,0,0,97627362.17
CAISO,2030,139455300.11,8553171.45,1129831.12,5955076.13,116763872.30,,0,2847608.82,0,0,0,0,0,0,116763872.30
