zone,period,rps_eligible_gen_mwh,scheduled_curtailment_mwh,Subhourly_Downward_LF_Energy_MWh,rps_storage_losses_mwh,rps_target_mwh,rps_banked_mwh,rps_constraint_dual_$,rps_nonmodeled_mwh,rps_net_bank_spent_mwh,rps_previously_banked_mwh,pipeline_biogas_generation_mwh,pipeline_biogas_cost_$_per_year,pipeline_biogas_max_dual_$_per_mmbtu,rps_unbundled_fraction_limit_dual_$_per_mwh,rps_target_before_ee_mwh
CAISO,2020,80979848.11,165782.63,144893.13,484227.00,67233278.00,,0,2847608.82,0,0,0,0,0,0,67233278.00
CAISO,2022,133438062.69,15282074.77,1345149.94,2437843.02,78933244.60,,0,2847608.82,1724331.62,1724331.62,0,0,0,0,78933244.60
CAISO,2026,141812139.09,7690577.20,909053.45,4237177.14,102150669.07,,0,2847608.82,23712970.10,23712970.10,0,0,0,0,102150669.07
CAISO,2030,174600552.88,8402686.78,860067.14,9632686.62,124053375.83,,0,2847608.82,0,0,0,0,0,0,124053375.83
