transmission_line,transmission_from,transmission_to,period,unspecified_power_mwh_per_year,unspecified_power_positive_mwh_per_year,unspecified_power_negative_mwh_per_year,annual_average_positive_mw,annual_average_negative_mw,positive_flow_hours_per_year,negative_flow_hours_per_year,zero_flow_hours_per_year,energy_cost_posdir_fromzone_$_per_year,energy_cost_posdir_tozone_$_per_year,energy_cost_negdir_fromzone_$_per_year,energy_cost_negdir_tozone_$_per_year,power_mwh_per_year,hurdle_cost_positive_direction_$_per_year,hurdle_cost_negative_direction_$_per_year
BANC_to_CAISO,BANC,CAISO,2020,1088387.7078906416,1174915.57212255,86527.86423190849,558.2746715605498,381.66213068259424,2104.5475139294767,226.71325571954264,6428.739230350975,44193955.44348463,48329258.408677526,3148104.3142451853,2205433.7681056014,1088387.7078906416,2846099.504529903,898892.5503030438
BANC_to_CAISO,BANC,CAISO,2022,41503.16948650332,671277.5587021806,629774.3892156769,466.5374282514269,406.0681503353825,1438.850385955347,1550.9081140580208,5770.241499986632,25636017.083834,27628645.460054398,20376967.466083053,8516006.506060537,41503.16948650332,1626091.6783033062,6542403.12108346
BANC_to_CAISO,BANC,CAISO,2026,458951.80268570496,538168.6059162116,79216.80323050689,520.7793809273534,287.6227323117745,1033.390770882467,275.41913183912817,7451.190097278414,20321122.3446176,45329975.78076899,2867320.2986857607,1953857.496128332,458951.80268570496,1303649.9059319263,822944.1682127205
BANC_to_CAISO,BANC,CAISO,2030,-1017.3891824583552,56589.9501307904,57607.33931324875,228.73690923167686,354.5999517463939,247.40191830376224,162.4572677732593,8350.140813922995,2003412.672669742,8496478.59495149,2324560.3342713565,1726020.078806702,-1017.3891824583552,137082.46919565854,598454.2749449359
BANC_to_CAISO,BANC,CAISO,2045,-599644.2163646488,50151.13427388073,649795.3506385294,277.56603099355334,498.3344070383426,180.68181504186126,1303.9343490254591,7275.383835932694,2667984.132453587,12241676.035453765,28557982.27773262,15153640.740514996,-599644.2163646488,121485.39560689713,6750398.101601963
IID_to_BANC,IID,BANC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_CAISO,IID,CAISO,2020,-429786.43708264147,1339.0834539304303,431125.5205365719,40.955000000000005,186.94229881914683,32.6964584038684,2306.1956724607026,6421.1078691354305,50302.48439449517,56868.729400754084,15549565.13516745,10409214.6184458,-429786.43708264147,4256.588437307607,4478744.030022294
IID_to_CAISO,IID,CAISO,2022,-1329951.5269566649,8537.436180827597,1338488.963137492,73.76773318491354,330.97999360932045,115.73401827905991,4044.0177321334027,4600.248249587514,332511.82111863256,374484.56747875956,43398641.14702672,15574736.63919182,-1329951.5269566649,27138.15419102213,13904879.499634836
IID_to_CAISO,IID,CAISO,2026,-865947.0639282872,18672.87342061736,884619.937348905,100.15866252950863,312.1623623623719,186.4329349956723,2833.845600905592,5739.721464098735,777773.887044912,1652805.0841902758,26671121.7080988,11356966.197043544,-865947.0639282872,59357.20027695878,9189873.463360202
IID_to_CAISO,IID,CAISO,2030,-1010358.1545576731,0.0,1010358.1545576731,0.0,347.5614242846672,0.0,2906.99163935451,5853.008360645496,0.0,0.0,30419090.368286926,15252875.23410577,-1010358.1545576731,0.0,10496104.302207408
IID_to_CAISO,IID,CAISO,2045,-1649189.6350531692,1536.3715210994571,1650726.0065742687,64.64333333333333,375.31368560640965,23.766898176137637,4398.25689784566,4337.976203978189,94420.54999292434,417831.5988782083,59681798.916303985,11672430.533719834,-1649189.6350531692,4883.939129208444,17148550.53088049
IID_to_LDWP,IID,LDWP,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDWP_to_CAISO,LDWP,CAISO,2020,-269046.31448879465,268795.38772829174,537841.7022170865,579.6608292406006,1095.5339474336251,463.7114915638408,490.94024286241716,7805.34826557375,11269251.704605648,12984118.920937847,16811926.869382843,7646924.887811489,-269046.31448879465,1502992.8225042934,5587357.352272786
LDWP_to_CAISO,LDWP,CAISO,2022,-3441776.0489388076,114722.23583852149,3556498.284777328,567.5210531091999,1314.237787120458,202.14622032082949,2706.1299862407263,5851.723793438448,7110395.814917789,7979772.758295552,103963795.35354674,22828390.132556107,-3441776.0489388076,641478.8425977675,36946634.1107699
LDWP_to_CAISO,LDWP,CAISO,2026,-2069872.292220629,99262.1542516078,2169134.446472237,335.971690675698,1084.060072593934,295.44797078579506,2000.9356504404245,6463.61637877379,4483275.560690242,9414236.434989478,62942284.74098878,22720793.341665648,-2069872.292220629,555035.0032852513,22534029.261987694
LDWP_to_CAISO,LDWP,CAISO,2030,-2454755.5026693805,911.4605450548784,2455666.9632144356,115.05,1261.5564263313386,7.922299392045879,1946.537556275325,6805.540144332646,40231.86845872233,147702.18132614304,73566347.61094081,37327060.98414838,-2454755.5026693805,5096.573644890956,25510667.327475026
LDWP_to_CAISO,LDWP,CAISO,2045,-4618183.677886244,170690.82275233636,4788874.500638578,714.8043450591889,1273.3615728080547,238.7937677382227,3760.8127988957685,4760.39343336601,9321606.57409549,44029341.03475622,179009397.5316018,49268864.33184178,-4618183.677886244,954433.9434544854,49749179.682652235
NW_to_BANC,NW,BANC,2020,4105412.9962936603,4130392.2782847593,24979.281991098575,985.1700340109486,202.101350923016,4192.567917914215,123.59779821864538,4443.83428386712,98112178.87827493,160762979.9667053,627704.5654105417,567203.1625644456,4105412.9962936603,47244543.12374052,60509.45202982182
