zone,period,rps_eligible_gen_mwh,scheduled_curtailment_mwh,Subhourly_Downward_LF_Energy_MWh,rps_storage_losses_mwh,rps_target_mwh,rps_banked_mwh,rps_constraint_dual_$,rps_nonmodeled_mwh,rps_net_bank_spent_mwh,rps_previously_banked_mwh,pipeline_biogas_generation_mwh,pipeline_biogas_cost_$_per_year,pipeline_biogas_max_dual_$_per_mmbtu,rps_unbundled_fraction_limit_dual_$_per_mwh,rps_target_before_ee_mwh
CAISO,2020,80899812.77,245817.97,205133.76,482315.05,65114027.47,,0,2847608.82,0,0,0,0,0,0,65114027.47
CAISO,2022,123699194.20,12980147.72,1448323.36,1883859.30,75510369.92,,0,2847608.82,1724331.62,1724331.62,0,0,0,0,75510369.92
CAISO,2026,130317688.83,6871556.36,938831.79,3182587.11,97370394.58,,0,2847608.82,23712970.10,23712970.10,0,0,0,0,97370394.58
CAISO,2030,167483286.82,8089536.13,935436.76,7580305.74,122692641.92,,0,2847608.82,0,0,0,0,0,0,122692641.92
CAISO,2035,208311487.17,8947220.33,1078186.31,11734939.21,165172458.44,,0,2544074.82,0,0,0,0,0,0,165172458.44
CAISO,2040,295742709.21,21918657.01,1989156.59,17916580.11,247012831.63,,0,1307955.60,0,0,0,0,0,0,247012831.63
CAISO,2045,377290076.87,48073444.33,2499371.59,26694309.51,315524923.05,,0,1307955.60,0,0,0,0,0,0,315524923.05
