hydro_resource	day_id	hydro_energy_budget	min_hydro	max_hydro
LDWP_Hydro	13	5.06263455334817E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	14	6.26601329589236E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	15	6.29058725484128E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	16	2.34515828439328E-02	2.34515828439328E-02	0.479046655602067
LDWP_Hydro	17	4.00051988490492E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	18	2.28700958163188E-02	2.28700958163187E-02	0.479046655602067
LDWP_Hydro	19	7.47666874117475E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	20	7.53566158358578E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	21	5.93465531092554E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	22	5.13370034647723E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	23	4.34666091398293E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	24	1.94217318456326E-02	1.94217318456326E-02	0.479046655602067
LDWP_Hydro	25	4.24417329420421E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	26	0.033901155943926	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	27	2.28700958163188E-02	2.28700958163187E-02	0.479046655602067
LDWP_Hydro	28	2.28700958163188E-02	2.28700958163187E-02	0.479046655602067
LDWP_Hydro	29	7.05438933928378E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	30	6.52669174987622E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	31	7.47666874117475E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	32	7.47666874117475E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	33	6.52669174987622E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	34	7.47666874117475E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	35	8.98696474826245E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	36	5.91909871090638E-02	2.44848987202938E-02	0.479046655602067
LDWP_Hydro	37	4.10658845334941E-02	2.44848987202938E-02	0.479046655602067
BANC_Hydro	1	0.307408844961395	0.121365849301777	0.53364227416683
BANC_Hydro	2	7.15005010118263E-02	7.15005010118263E-02	0.330373345644185
BANC_Hydro	3	0.22666499749081	9.17035951717627E-02	0.423706238835244
BANC_Hydro	4	0.418595409276963	0.178523258254953	0.645028984663106
BANC_Hydro	5	0.141604154388887	7.66493635687052E-02	0.330373345644185
BANC_Hydro	6	0.46743824172329	0.211504003160441	0.684847122671342
BANC_Hydro	7	0.270811295364394	0.106888449085224	0.487909286810479
BANC_Hydro	8	0.270811295364394	0.106888449085224	0.487909286810479
BANC_Hydro	9	0.368101360250539	0.149824224283339	0.598650119513324
BANC_Hydro	10	0.504425705759117	0.240476176043647	0.71232282039775
BANC_Hydro	11	0.584342569295036	0.317347901660331	0.765383717233729
BANC_Hydro	12	0.584342569295036	0.317347901660331	0.765383717233729
BANC_Hydro	13	0.367097901984795	0.149303319571588	0.59766523716519
BANC_Hydro	14	0.457732325486925	0.20449762608837	0.677276693570736
BANC_Hydro	15	0.390322641780825	0.161836893648862	0.619798211178061
BANC_Hydro	16	0.169288203940731	7.66493635687052E-02	0.330373345644185
BANC_Hydro	17	0.216094972995093	8.84002550702648E-02	0.406476448173956
BANC_Hydro	18	7.15005010118263E-02	7.15005010118263E-02	0.330373345644185
BANC_Hydro	19	0.46743824172329	0.211504003160441	0.684847122671342
BANC_Hydro	20	0.504425705759117	0.240476176043647	0.71232282039775
BANC_Hydro	21	0.322479354215263	0.127883112903883	0.550910080827901
BANC_Hydro	22	0.298539721827177	0.117686738679919	0.523079797312099
BANC_Hydro	23	0.326677577961204	0.129760179765141	0.555576801086262
BANC_Hydro	24	0.108942641546869	7.66493635687052E-02	0.330373345644185
BANC_Hydro	25	8.68798225941728E-02	7.66493635687052E-02	0.330373345644185
BANC_Hydro	26	0.146846884374979	7.66493635687052E-02	0.330373345644185
BANC_Hydro	27	7.15005010118263E-02	7.15005010118263E-02	0.330373345644185
BANC_Hydro	28	7.15005010118263E-02	7.15005010118263E-02	0.330373345644185
BANC_Hydro	29	0.418595409276963	0.178523258254953	0.645028984663106
BANC_Hydro	30	0.270811295364394	0.106888449085224	0.487909286810479
BANC_Hydro	31	0.46743824172329	0.211504003160441	0.684847122671342
BANC_Hydro	32	0.46743824172329	0.211504003160441	0.684847122671342
BANC_Hydro	33	0.270811295364394	0.106888449085224	0.487909286810479
BANC_Hydro	34	0.46743824172329	0.211504003160441	0.684847122671342
BANC_Hydro	35	0.584342569295036	0.317347901660331	0.765383717233729
BANC_Hydro	36	0.295223569298042	0.116339954196241	0.519049700293046
BANC_Hydro	37	0.300617129722755	0.118538364753226	0.525581713863287
IID_Hydro	1	0.334735827447986	0.158730347474938	0.535881857770914
IID_Hydro	2	0.136346281096901	9.69392438688408E-02	0.311265052886266
IID_Hydro	3	0.270404321639898	0.130139670901971	0.461966130586377
IID_Hydro	4	0.398679503085831	0.193370517617013	0.596426630522278
IID_Hydro	5	0.248186772284787	0.121512872056039	0.432272589072078
IID_Hydro	6	0.486502202498356	0.25359199233572	0.665376021807177
IID_Hydro	7	0.482883464825772	0.250774767909989	0.662790266029379
IID_Hydro	8	0.482883464825772	0.250774767909989	0.662790266029379
IID_Hydro	9	0.46194264172552	0.235075920773342	0.647435685019408
IID_Hydro	10	0.522966071769422	0.283807076098218	0.690407358956504
IID_Hydro	11	0.525681755424063	0.286196408365901	0.692201164934112
IID_Hydro	12	0.525681755424063	0.286196408365901	0.692201164934112
IID_Hydro	13	0.460914821530826	0.234331207892034	0.646664235209579
IID_Hydro	14	0.413449958643507	0.202391953425933	0.609025787745988
IID_Hydro	15	0.34284352399737	0.162753405031737	0.544170493056022
IID_Hydro	16	0.304300443786982	0.144495648625675	0.502867188690659
IID_Hydro	17	0.210147041420118	0.108049265691833	0.374651602956859
IID_Hydro	18	0.136346281096901	9.69392438688408E-02	0.311265052886266
IID_Hydro	19	0.486502202498356	0.25359199233572	0.665376021807177
IID_Hydro	20	0.522966071769422	0.283807076098218	0.690407358956504
IID_Hydro	21	0.555988992810333	0.314266124319646	0.71161404324478
IID_Hydro	22	0.487502005259697	0.254375913995839	0.666087036590128
IID_Hydro	23	0.376124880702424	0.180364441935524	0.576257313674575
IID_Hydro	24	0.188869902016924	0.101180127866217	0.337680788468042
IID_Hydro	25	0.160489579224195	9.69392438688408E-02	0.311265052886266
IID_Hydro	26	0.18209244766813	9.90851529603451E-02	0.325024391898995
IID_Hydro	27	0.136346281096901	9.69392438688408E-02	0.311265052886266
IID_Hydro	28	0.136346281096901	9.69392438688408E-02	0.311265052886266
IID_Hydro	29	0.398679503085831	0.193370517617013	0.596426630522278
IID_Hydro	30	0.482883464825772	0.250774767909989	0.662790266029379
IID_Hydro	31	0.486502202498356	0.25359199233572	0.665376021807177
IID_Hydro	32	0.486502202498356	0.25359199233572	0.665376021807177
IID_Hydro	33	0.482883464825772	0.250774767909989	0.662790266029379
IID_Hydro	34	0.486502202498356	0.25359199233572	0.665376021807177
IID_Hydro	35	0.525681755424063	0.286196408365901	0.692201164934112
IID_Hydro	36	0.588185022587008	0.347106937409927	0.731110239336099
IID_Hydro	37	0.233412976394986	0.116095349985322	0.411017295472151
NW_Hydro_for_CAISO	1	0.542449402428438	0	0.738543284941045
NW_Hydro_for_CAISO	2	0.487501883875397	0	0.700010201035408
NW_Hydro_for_CAISO	3	0.609154718645978	0	0.780387313229772
NW_Hydro_for_CAISO	4	0.59944186694249	0	0.774588160098969
NW_Hydro_for_CAISO	5	0.395261646037476	0	0.624334933161105
NW_Hydro_for_CAISO	6	0.606664210279924	0	0.778909193739004
NW_Hydro_for_CAISO	7	0.389283290114372	0	0.618836205864133
NW_Hydro_for_CAISO	8	0.389283290114372	0	0.618836205864133
NW_Hydro_for_CAISO	9	0.569019446022877	0	0.755796401343445
NW_Hydro_for_CAISO	10	0.625070725317596	0	0.789693109160621
