transmission_line,transmission_from,transmission_to,period,unspecified_power_mwh_per_year,unspecified_power_positive_mwh_per_year,unspecified_power_negative_mwh_per_year,annual_average_positive_mw,annual_average_negative_mw,positive_flow_hours_per_year,negative_flow_hours_per_year,zero_flow_hours_per_year,energy_cost_posdir_fromzone_$_per_year,energy_cost_posdir_tozone_$_per_year,energy_cost_negdir_fromzone_$_per_year,energy_cost_negdir_tozone_$_per_year,power_mwh_per_year,hurdle_cost_positive_direction_$_per_year,hurdle_cost_negative_direction_$_per_year
BANC_to_CAISO,BANC,CAISO,2020,1074251.5647232872,1137110.659045917,62859.09432262963,540.4544194004256,418.5697038954608,2103.989935557221,150.17592945123639,6505.834134991539,42671491.12455743,46572286.56843996,2366010.4667184087,1706595.9474424669,1074251.5647232872,2754520.12929494,653012.5031333878
BANC_to_CAISO,BANC,CAISO,2022,159120.62094961852,517754.4918626127,358633.87091299414,487.2304083732574,321.08668016647476,1062.6481495505745,1116.9378646509167,6580.413985798512,20303655.82599019,21399440.097099286,12268684.917931577,7805807.037749419,159120.62094961852,1254201.05046074,3725666.483371605
BANC_to_CAISO,BANC,CAISO,2026,1090391.1879232652,1102302.7411637395,11911.553240474159,595.6326274762033,167.57318318728514,1850.6419734499495,71.08269362623152,6838.275332923826,34652650.051602036,43369432.63369694,388521.2425288814,215988.14642403947,1090391.1879232652,2670202.0262912023,123742.35896050106
BANC_to_CAISO,BANC,CAISO,2030,286392.8039451186,293623.2208082655,7230.416863146848,516.1970445712868,686.7744179213137,568.8200347061772,10.52808123667656,8180.6518840571525,10960896.355951594,29555695.456751443,231130.64291979498,156006.61171169922,286392.8039451186,711268.7332534674,75112.85232578861
IID_to_BANC,IID,BANC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_CAISO,IID,CAISO,2020,-387775.33604476624,884.2757175326209,388659.61176229885,54.09,182.04686709250092,16.3482292019342,2134.9426000548237,6608.7091707432455,33894.288253025356,39014.24465753923,14083764.748058522,9800108.949381066,-387775.33604476624,2811.078011272585,4037585.56695124
IID_to_CAISO,IID,CAISO,2022,-1241632.9527977775,581.1885991387577,1242214.1413969162,44.328633305905875,321.66447156269743,13.110907235241253,3861.83197467237,4885.057118092367,22747.696761749234,25837.160905086504,41949082.691992976,22753077.66118937,-1241632.9527977775,1847.6958546269623,12904746.819071753
IID_to_CAISO,IID,CAISO,2026,-819925.3319394266,54018.085866313544,873943.4178057401,140.22389315670455,299.5288986072383,385.22740062527475,2917.726542812523,5457.046056562201,2293859.185424527,2793192.948452041,29828957.336319484,16562890.855897957,-819925.3319394266,171711.94894379345,9078958.949794434
IID_to_CAISO,IID,CAISO,2030,-686901.0278312826,66674.74950091224,753575.7773321946,245.5516150197147,334.5636544471407,271.53048655598985,2252.4137553957034,6236.055758048308,2861235.669187163,7148321.845940819,21948599.276547007,10111863.586242845,-686901.0278312826,211943.715514616,7828516.787302728
IID_to_LDWP,IID,LDWP,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_LDWP,IID,LDWP,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDWP_to_CAISO,LDWP,CAISO,2020,-174555.00605700916,252160.99866588978,426716.00472289894,609.7250303242575,1225.3550472210209,413.56510906529155,348.23866412485665,7998.196226809858,11144993.858698124,12844359.25308317,13300731.23111477,6668967.817184804,-174555.00605700916,1409979.6830354973,4432932.963531589
LDWP_to_CAISO,LDWP,CAISO,2022,-2750768.3691511466,61546.692522193385,2812315.061673341,569.321160037227,1206.519278290813,108.10540138393759,2330.9325530689744,6320.962045547097,3764934.374233263,4162144.8613397162,84221471.03715143,34366382.332754314,-2750768.3691511466,344144.3056588833,29215704.694501366
