resource	day_id	hr_of_day	cap_factor	downward_lf_req	upward_lf_req
BANC_Solar_for_Other	23	14	0.88910494596086	0	0
BANC_Solar_for_Other	23	15	0.880918150981935	0	0
BANC_Solar_for_Other	23	16	0.83073858840555	0	0
BANC_Solar_for_Other	23	17	0.697321766767689	0	0
BANC_Solar_for_Other	23	18	0.306488398831899	0	0
BANC_Solar_for_Other	23	19	0	0	0
BANC_Solar_for_Other	23	20	0	0	0
BANC_Solar_for_Other	23	21	0	0	0
BANC_Solar_for_Other	23	22	0	0	0
BANC_Solar_for_Other	23	23	0	0	0
BANC_Solar_for_Other	24	0	0	0	0
BANC_Solar_for_Other	24	1	0	0	0
BANC_Solar_for_Other	24	2	0	0	0
BANC_Solar_for_Other	24	3	0	0	0
BANC_Solar_for_Other	24	4	0	0	0
BANC_Solar_for_Other	24	5	0	0	0
BANC_Solar_for_Other	24	6	0	0	0
BANC_Solar_for_Other	24	7	0.172693310533192	0	0
BANC_Solar_for_Other	24	8	0.572510028748576	0	0
BANC_Solar_for_Other	24	9	0.688871509476678	0	0
BANC_Solar_for_Other	24	10	0.671488991889138	0	0
BANC_Solar_for_Other	24	11	0.613706285812681	0	0
BANC_Solar_for_Other	24	12	0.586059955599756	0	0
BANC_Solar_for_Other	24	13	0.602340733390116	0	0
BANC_Solar_for_Other	24	14	0.620375373587472	0	0
BANC_Solar_for_Other	24	15	0.570187774801924	0	0
BANC_Solar_for_Other	24	16	0.273747313938416	0	0
BANC_Solar_for_Other	24	17	0	0	0
BANC_Solar_for_Other	24	18	0	0	0
BANC_Solar_for_Other	24	19	0	0	0
BANC_Solar_for_Other	24	20	0	0	0
BANC_Solar_for_Other	24	21	0	0	0
BANC_Solar_for_Other	24	22	0	0	0
BANC_Solar_for_Other	24	23	0	0	0
BANC_Solar_for_Other	25	0	0	0	0
BANC_Solar_for_Other	25	1	0	0	0
BANC_Solar_for_Other	25	2	0	0	0
BANC_Solar_for_Other	25	3	0	0	0
BANC_Solar_for_Other	25	4	0	0	0
BANC_Solar_for_Other	25	5	0	0	0
BANC_Solar_for_Other	25	6	0	0	0
BANC_Solar_for_Other	25	7	0.13818504257547	0	0
BANC_Solar_for_Other	25	8	0.54389796469678	0	0
BANC_Solar_for_Other	25	9	0.601037714032898	0	0
BANC_Solar_for_Other	25	10	0.496016203588483	0	0
BANC_Solar_for_Other	25	11	0.419400949469611	0	0
BANC_Solar_for_Other	25	12	0.447220786362782	0	0
BANC_Solar_for_Other	25	13	0.288209729146844	0	0
BANC_Solar_for_Other	25	14	0.174802558740951	0	0
BANC_Solar_for_Other	25	15	0.128472743259757	0	0
BANC_Solar_for_Other	25	16	0.178910004594636	0	0
BANC_Solar_for_Other	25	17	0	0	0
BANC_Solar_for_Other	25	18	0	0	0
BANC_Solar_for_Other	25	19	0	0	0
BANC_Solar_for_Other	25	20	0	0	0
BANC_Solar_for_Other	25	21	0	0	0
BANC_Solar_for_Other	25	22	0	0	0
BANC_Solar_for_Other	25	23	0	0	0
BANC_Solar_for_Other	26	0	0	0	0
BANC_Solar_for_Other	26	1	0	0	0
BANC_Solar_for_Other	26	2	0	0	0
BANC_Solar_for_Other	26	3	0	0	0
BANC_Solar_for_Other	26	4	0	0	0
BANC_Solar_for_Other	26	5	0	0	0
BANC_Solar_for_Other	26	6	0	0	0
BANC_Solar_for_Other	26	7	0	0	0
BANC_Solar_for_Other	26	8	0.119471934680084	0	0
BANC_Solar_for_Other	26	9	0.261138529383119	0	0
BANC_Solar_for_Other	26	10	0.412623626711308	0	0
BANC_Solar_for_Other	26	11	0.500815714021295	0	0
BANC_Solar_for_Other	26	12	0.459964318629109	0	0
BANC_Solar_for_Other	26	13	0.48975580900832	0	0
BANC_Solar_for_Other	26	14	0.525073289986704	0	0
BANC_Solar_for_Other	26	15	0.335344744782846	0	0
BANC_Solar_for_Other	26	16	1.37625763565513E-02	0	0
BANC_Solar_for_Other	26	17	0	0	0
BANC_Solar_for_Other	26	18	0	0	0
BANC_Solar_for_Other	26	19	0	0	0
BANC_Solar_for_Other	26	20	0	0	0
BANC_Solar_for_Other	26	21	0	0	0
BANC_Solar_for_Other	26	22	0	0	0
BANC_Solar_for_Other	26	23	0	0	0
BANC_Solar_for_Other	27	0	0	0	0
BANC_Solar_for_Other	27	1	0	0	0
BANC_Solar_for_Other	27	2	0	0	0
BANC_Solar_for_Other	27	3	0	0	0
BANC_Solar_for_Other	27	4	0	0	0
BANC_Solar_for_Other	27	5	0	0	0
BANC_Solar_for_Other	27	6	0	0	0
BANC_Solar_for_Other	27	7	0	0	0
BANC_Solar_for_Other	27	8	0.145034905527856	0	0
BANC_Solar_for_Other	27	9	0.412418537167076	0	0
BANC_Solar_for_Other	27	10	0.595645957749385	0	0
BANC_Solar_for_Other	27	11	0.467159971937062	0	0
BANC_Solar_for_Other	27	12	0.445315554236209	0	0
BANC_Solar_for_Other	27	13	0.441959211524241	0	0
BANC_Solar_for_Other	27	14	0.455433198722939	0	0
BANC_Solar_for_Other	27	15	0.385500918818754	0	0
BANC_Solar_for_Other	27	16	0.127664239848651	0	0
BANC_Solar_for_Other	27	17	0	0	0
BANC_Solar_for_Other	27	18	0	0	0
BANC_Solar_for_Other	27	19	0	0	0
BANC_Solar_for_Other	27	20	0	0	0
BANC_Solar_for_Other	27	21	0	0	0
BANC_Solar_for_Other	27	22	0	0	0
BANC_Solar_for_Other	27	23	0	0	0
BANC_Solar_for_Other	28	0	0	0	0
BANC_Solar_for_Other	28	1	0	0	0
BANC_Solar_for_Other	28	2	0	0	0
BANC_Solar_for_Other	28	3	0	0	0
BANC_Solar_for_Other	28	4	0	0	0
BANC_Solar_for_Other	28	5	0	0	0
BANC_Solar_for_Other	28	6	0	0	0
BANC_Solar_for_Other	28	7	0	0	0
BANC_Solar_for_Other	28	8	6.09218996917188E-02	0	0
BANC_Solar_for_Other	28	9	7.02616177955016E-02	0	0
BANC_Solar_for_Other	28	10	0.159089741962032	0	0
BANC_Solar_for_Other	28	11	0.336785465541341	0	0
BANC_Solar_for_Other	28	12	0.152063523413718	0	0
BANC_Solar_for_Other	28	13	0.199375562345379	0	0
BANC_Solar_for_Other	28	14	8.60159214923207E-02	0	0
BANC_Solar_for_Other	28	15	4.80423033648237E-02	0	0
BANC_Solar_for_Other	28	16	0.015678373569298	0	0
BANC_Solar_for_Other	28	17	0	0	0
BANC_Solar_for_Other	28	18	0	0	0
BANC_Solar_for_Other	28	19	0	0	0
BANC_Solar_for_Other	28	20	0	0	0
BANC_Solar_for_Other	28	21	0	0	0
BANC_Solar_for_Other	28	22	0	0	0
BANC_Solar_for_Other	28	23	0	0	0
BANC_Solar_for_Other	29	0	0	0	0
BANC_Solar_for_Other	29	1	0	0	0
BANC_Solar_for_Other	29	2	0	0	0
BANC_Solar_for_Other	29	3	0	0	0
BANC_Solar_for_Other	29	4	0	0	0
BANC_Solar_for_Other	29	5	0	0	0
BANC_Solar_for_Other	29	6	0	0	0
BANC_Solar_for_Other	29	7	0.432756594749224	0	0
BANC_Solar_for_Other	29	8	0.845574530654485	0	0
BANC_Solar_for_Other	29	9	0.914599395195379	0	0
BANC_Solar_for_Other	29	10	0.906707418698466	0	0
BANC_Solar_for_Other	29	11	0.873727010600262	0	0
BANC_Solar_for_Other	29	12	0.841621922558489	0	0
BANC_Solar_for_Other	29	13	0.787692746891529	0	0
BANC_Solar_for_Other	29	14	0.857561059066071	0	0
BANC_Solar_for_Other	29	15	0.852527650846031	0	0
BANC_Solar_for_Other	29	16	0.714583133525296	0	0
BANC_Solar_for_Other	29	17	0.379871583350784	0	0
BANC_Solar_for_Other	29	18	0	0	0
BANC_Solar_for_Other	29	19	0	0	0
BANC_Solar_for_Other	29	20	0	0	0
BANC_Solar_for_Other	29	21	0	0	0
BANC_Solar_for_Other	29	22	0	0	0
BANC_Solar_for_Other	29	23	0	0	0
BANC_Solar_for_Other	30	0	0	0	0
BANC_Solar_for_Other	30	1	0	0	0
BANC_Solar_for_Other	30	2	0	0	0
BANC_Solar_for_Other	30	3	0	0	0
BANC_Solar_for_Other	30	4	0	0	0
BANC_Solar_for_Other	30	5	0	0	0
BANC_Solar_for_Other	30	6	7.35744619179138E-02	0	0
BANC_Solar_for_Other	30	7	0.58889561063168	0	0
BANC_Solar_for_Other	30	8	0.933460700046003	0	0
BANC_Solar_for_Other	30	9	0.952496125936826	0	0
BANC_Solar_for_Other	30	10	0.952477977077112	0	0
BANC_Solar_for_Other	30	11	0.934340607323406	0	0
BANC_Solar_for_Other	30	12	0.907735323859433	0	0
BANC_Solar_for_Other	30	13	0.905575198075228	0	0
BANC_Solar_for_Other	30	14	0.909847033316982	0	0
BANC_Solar_for_Other	30	15	0.905185977709821	0	0
BANC_Solar_for_Other	30	16	0.79769110553559	0	0
BANC_Solar_for_Other	30	17	0.472922146313979	0	0
BANC_Solar_for_Other	30	18	0	0	0
BANC_Solar_for_Other	30	19	0	0	0
BANC_Solar_for_Other	30	20	0	0	0
BANC_Solar_for_Other	30	21	0	0	0
BANC_Solar_for_Other	30	22	0	0	0
BANC_Solar_for_Other	30	23	0	0	0
BANC_Solar_for_Other	31	0	0	0	0
BANC_Solar_for_Other	31	1	0	0	0
BANC_Solar_for_Other	31	2	0	0	0
BANC_Solar_for_Other	31	3	0	0	0
BANC_Solar_for_Other	31	4	0	0	0
BANC_Solar_for_Other	31	5	0	0	0
BANC_Solar_for_Other	31	6	0.239368305409491	0	0
BANC_Solar_for_Other	31	7	0.668430746150582	0	0
BANC_Solar_for_Other	31	8	0.908835693967295	0	0
BANC_Solar_for_Other	31	9	0.949051727822635	0	0
BANC_Solar_for_Other	31	10	0.936957778811659	0	0
BANC_Solar_for_Other	31	11	0.907565002325973	0	0
BANC_Solar_for_Other	31	12	0.885839990482292	0	0
BANC_Solar_for_Other	31	13	0.879424766716904	0	0
BANC_Solar_for_Other	31	14	0.876328062045385	0	0
BANC_Solar_for_Other	31	15	0.851081354175667	0	0
BANC_Solar_for_Other	31	16	0.721847710399835	0	0
BANC_Solar_for_Other	31	17	0.544060530054915	0	0
BANC_Solar_for_Other	31	18	8.93405013185499E-02	0	0
BANC_Solar_for_Other	31	19	0	0	0
BANC_Solar_for_Other	31	20	0	0	0
BANC_Solar_for_Other	31	21	0	0	0
BANC_Solar_for_Other	31	22	0	0	0
BANC_Solar_for_Other	31	23	0	0	0
BANC_Solar_for_Other	32	0	0	0	0
BANC_Solar_for_Other	32	1	0	0	0
BANC_Solar_for_Other	32	2	0	0	0
BANC_Solar_for_Other	32	3	0	0	0
BANC_Solar_for_Other	32	4	0	0	0
BANC_Solar_for_Other	32	5	0	0	0
BANC_Solar_for_Other	32	6	6.42727312615487E-02	0	0
BANC_Solar_for_Other	32	7	0.104128041528269	0	0
BANC_Solar_for_Other	32	8	0.542616246008702	0	0
BANC_Solar_for_Other	32	9	0.913678594405113	0	0
BANC_Solar_for_Other	32	10	0.952496125936826	0	0
BANC_Solar_for_Other	32	11	0.952496125936826	0	0
BANC_Solar_for_Other	32	12	0.952496125936826	0	0
BANC_Solar_for_Other	32	13	0.952496125936826	0	0
BANC_Solar_for_Other	32	14	0.952496125936826	0	0
BANC_Solar_for_Other	32	15	0.950794095507316	0	0
BANC_Solar_for_Other	32	16	0.838765051629575	0	0
BANC_Solar_for_Other	32	17	0.492297840940773	0	0
BANC_Solar_for_Other	32	18	7.92989412637004E-02	0	0
BANC_Solar_for_Other	32	19	0	0	0
BANC_Solar_for_Other	32	20	0	0	0
BANC_Solar_for_Other	32	21	0	0	0
BANC_Solar_for_Other	32	22	0	0	0
BANC_Solar_for_Other	32	23	0	0	0
BANC_Solar_for_Other	33	0	0	0	0
BANC_Solar_for_Other	33	1	0	0	0
BANC_Solar_for_Other	33	2	0	0	0
BANC_Solar_for_Other	33	3	0	0	0
BANC_Solar_for_Other	33	4	0	0	0
BANC_Solar_for_Other	33	5	0	0	0
BANC_Solar_for_Other	33	6	0.298877050530863	0	0
BANC_Solar_for_Other	33	7	0.728303541929272	0	0
BANC_Solar_for_Other	33	8	0.934038511771581	0	0
BANC_Solar_for_Other	33	9	0.952001019443164	0	0
BANC_Solar_for_Other	33	10	0.949410960754939	0	0
BANC_Solar_for_Other	33	11	0.938826345555331	0	0
BANC_Solar_for_Other	33	12	0.926203559308117	0	0
BANC_Solar_for_Other	33	13	0.922930859084177	0	0
BANC_Solar_for_Other	33	14	0.923084002351397	0	0
BANC_Solar_for_Other	33	15	0.911223816825705	0	0
BANC_Solar_for_Other	33	16	0.817546502889946	0	0
BANC_Solar_for_Other	33	17	0.583728810102488	0	0
BANC_Solar_for_Other	33	18	0.10035479320074	0	0
BANC_Solar_for_Other	33	19	0	0	0
BANC_Solar_for_Other	33	20	0	0	0
BANC_Solar_for_Other	33	21	0	0	0
BANC_Solar_for_Other	33	22	0	0	0
BANC_Solar_for_Other	33	23	0	0	0
BANC_Solar_for_Other	34	0	0	0	0
BANC_Solar_for_Other	34	1	0	0	0
BANC_Solar_for_Other	34	2	0	0	0
BANC_Solar_for_Other	34	3	0	0	0
BANC_Solar_for_Other	34	4	0	0	0
BANC_Solar_for_Other	34	5	0	0	0
BANC_Solar_for_Other	34	6	0.298877050530863	0	0
BANC_Solar_for_Other	34	7	0.728303541929272	0	0
BANC_Solar_for_Other	34	8	0.934038511771581	0	0
BANC_Solar_for_Other	34	9	0.952001019443164	0	0
BANC_Solar_for_Other	34	10	0.949410960754939	0	0
BANC_Solar_for_Other	34	11	0.938826345555331	0	0
BANC_Solar_for_Other	34	12	0.926203559308117	0	0
BANC_Solar_for_Other	34	13	0.922930859084177	0	0
BANC_Solar_for_Other	34	14	0.923084002351397	0	0
BANC_Solar_for_Other	34	15	0.911223816825705	0	0
BANC_Solar_for_Other	34	16	0.817546502889946	0	0
BANC_Solar_for_Other	34	17	0.583728810102488	0	0
BANC_Solar_for_Other	34	18	0.10035479320074	0	0
BANC_Solar_for_Other	34	19	0	0	0
BANC_Solar_for_Other	34	20	0	0	0
BANC_Solar_for_Other	34	21	0	0	0
BANC_Solar_for_Other	34	22	0	0	0
BANC_Solar_for_Other	34	23	0	0	0
BANC_Solar_for_Other	35	0	0	0	0
BANC_Solar_for_Other	35	1	0	0	0
BANC_Solar_for_Other	35	2	0	0	0
BANC_Solar_for_Other	35	3	0	0	0
BANC_Solar_for_Other	35	4	0	0	0
BANC_Solar_for_Other	35	5	5.59848259695573E-02	0	0
BANC_Solar_for_Other	35	6	0.439693726342096	0	0
BANC_Solar_for_Other	35	7	0.767365552526817	0	0
BANC_Solar_for_Other	35	8	0.865770490113595	0	0
BANC_Solar_for_Other	35	9	0.903798926293692	0	0
BANC_Solar_for_Other	35	10	0.891385218644162	0	0
BANC_Solar_for_Other	35	11	0.883862084812189	0	0
BANC_Solar_for_Other	35	12	0.872458250620927	0	0
BANC_Solar_for_Other	35	13	0.864255975676217	0	0
BANC_Solar_for_Other	35	14	0.86023014730396	0	0
BANC_Solar_for_Other	35	15	0.846222776605382	0	0
BANC_Solar_for_Other	35	16	0.809290891976489	0	0
BANC_Solar_for_Other	35	17	0.682145305276321	0	0
BANC_Solar_for_Other	35	18	0.385463252362504	0	0
BANC_Solar_for_Other	35	19	0	0	0
BANC_Solar_for_Other	35	20	0	0	0
BANC_Solar_for_Other	35	21	0	0	0
BANC_Solar_for_Other	35	22	0	0	0
BANC_Solar_for_Other	35	23	0	0	0
BANC_Solar_for_Other	36	0	0	0	0
BANC_Solar_for_Other	36	1	0	0	0
BANC_Solar_for_Other	36	2	0	0	0
BANC_Solar_for_Other	36	3	0	0	0
BANC_Solar_for_Other	36	4	0	0	0
BANC_Solar_for_Other	36	5	0	0	0
BANC_Solar_for_Other	36	6	0.236870860769578	0	0
BANC_Solar_for_Other	36	7	0.633143338329946	0	0
BANC_Solar_for_Other	36	8	0.833365973508934	0	0
BANC_Solar_for_Other	36	9	0.875698473587091	0	0
BANC_Solar_for_Other	36	10	0.868416950855349	0	0
BANC_Solar_for_Other	36	11	0.847607797299936	0	0
BANC_Solar_for_Other	36	12	0.829968504875068	0	0
BANC_Solar_for_Other	36	13	0.822015330507021	0	0
BANC_Solar_for_Other	36	14	0.823582754194917	0	0
BANC_Solar_for_Other	36	15	0.818491344680482	0	0
BANC_Solar_for_Other	36	16	0.746989860873286	0	0
BANC_Solar_for_Other	36	17	0.578276948460808	0	0
BANC_Solar_for_Other	36	18	0.149326078344392	0	0
BANC_Solar_for_Other	36	19	0	0	0
BANC_Solar_for_Other	36	20	0	0	0
BANC_Solar_for_Other	36	21	0	0	0
BANC_Solar_for_Other	36	22	0	0	0
BANC_Solar_for_Other	36	23	0	0	0
BANC_Solar_for_Other	37	0	0	0	0
BANC_Solar_for_Other	37	1	0	0	0
BANC_Solar_for_Other	37	2	0	0	0
BANC_Solar_for_Other	37	3	0	0	0
BANC_Solar_for_Other	37	4	0	0	0
BANC_Solar_for_Other	37	5	0	0	0
BANC_Solar_for_Other	37	6	0	0	0
BANC_Solar_for_Other	37	7	0.371468160290492	0	0
BANC_Solar_for_Other	37	8	0.77149159015088	0	0
BANC_Solar_for_Other	37	9	0.816157786510723	0	0
BANC_Solar_for_Other	37	10	0.787702961459157	0	0
BANC_Solar_for_Other	37	11	0.741745078540084	0	0
BANC_Solar_for_Other	37	12	0.718691581404825	0	0
BANC_Solar_for_Other	37	13	0.723239954824422	0	0
BANC_Solar_for_Other	37	14	0.743331263542653	0	0
BANC_Solar_for_Other	37	15	0.711144639934112	0	0
BANC_Solar_for_Other	37	16	0.530589998511881	0	0
BANC_Solar_for_Other	37	17	6.53415813701647E-02	0	0
BANC_Solar_for_Other	37	18	0	0	0
BANC_Solar_for_Other	37	19	0	0	0
BANC_Solar_for_Other	37	20	0	0	0
BANC_Solar_for_Other	37	21	0	0	0
BANC_Solar_for_Other	37	22	0	0	0
BANC_Solar_for_Other	37	23	0	0	0
CAISO_Solar_for_Other	1	0	0	0	0
CAISO_Solar_for_Other	1	1	0	0	0
CAISO_Solar_for_Other	1	2	0	0	0
CAISO_Solar_for_Other	1	3	0	0	0
CAISO_Solar_for_Other	1	4	0	0	0
CAISO_Solar_for_Other	1	5	0	0	0
CAISO_Solar_for_Other	1	6	0	0	0
CAISO_Solar_for_Other	1	7	2.77588889465939E-02	0	0
CAISO_Solar_for_Other	1	8	0.343535733670913	0	0
CAISO_Solar_for_Other	1	9	0.557793330796264	0	0
CAISO_Solar_for_Other	1	10	0.63991470544195	0	0
CAISO_Solar_for_Other	1	11	0.660929406739673	0	0
CAISO_Solar_for_Other	1	12	0.655933603056811	0	0
CAISO_Solar_for_Other	1	13	0.642078943418628	0	0
CAISO_Solar_for_Other	1	14	0.600348099409668	0	0
CAISO_Solar_for_Other	1	15	0.502415509225409	0	0
CAISO_Solar_for_Other	1	16	0.188462885602644	0	0
CAISO_Solar_for_Other	1	17	0	0	0
CAISO_Solar_for_Other	1	18	0	0	0
CAISO_Solar_for_Other	1	19	0	0	0
CAISO_Solar_for_Other	1	20	0	0	0
CAISO_Solar_for_Other	1	21	0	0	0
CAISO_Solar_for_Other	1	22	0	0	0
CAISO_Solar_for_Other	1	23	0	0	0
CAISO_Solar_for_Other	2	0	0	0	0
CAISO_Solar_for_Other	2	1	0	0	0
CAISO_Solar_for_Other	2	2	0	0	0
CAISO_Solar_for_Other	2	3	0	0	0
CAISO_Solar_for_Other	2	4	0	0	0
CAISO_Solar_for_Other	2	5	0	0	0
CAISO_Solar_for_Other	2	6	0	0	0
CAISO_Solar_for_Other	2	7	2.38542415594653E-02	0	0
CAISO_Solar_for_Other	2	8	0.300510215605977	0	0
CAISO_Solar_for_Other	2	9	0.541250990039253	0	0
CAISO_Solar_for_Other	2	10	0.603806811947874	0	0
CAISO_Solar_for_Other	2	11	0.596376124213007	0	0
CAISO_Solar_for_Other	2	12	0.577459519604383	0	0
CAISO_Solar_for_Other	2	13	0.530892109216633	0	0
CAISO_Solar_for_Other	2	14	0.449318065867669	0	0
CAISO_Solar_for_Other	2	15	0.342578856983766	0	0
CAISO_Solar_for_Other	2	16	0.10809286436127	0	0
CAISO_Solar_for_Other	2	17	0	0	0
CAISO_Solar_for_Other	2	18	0	0	0
CAISO_Solar_for_Other	2	19	0	0	0
CAISO_Solar_for_Other	2	20	0	0	0
CAISO_Solar_for_Other	2	21	0	0	0
CAISO_Solar_for_Other	2	22	0	0	0
CAISO_Solar_for_Other	2	23	0	0	0
CAISO_Solar_for_Other	3	0	0	0	0
CAISO_Solar_for_Other	3	1	0	0	0
CAISO_Solar_for_Other	3	2	0	0	0
CAISO_Solar_for_Other	3	3	0	0	0
CAISO_Solar_for_Other	3	4	0	0	0
CAISO_Solar_for_Other	3	5	0	0	0
CAISO_Solar_for_Other	3	6	0	0	0
CAISO_Solar_for_Other	3	7	0.113003379467428	0	0
CAISO_Solar_for_Other	3	8	0.402671150153263	0	0
CAISO_Solar_for_Other	3	9	0.580079186694556	0	0
CAISO_Solar_for_Other	3	10	0.660462777736297	0	0
CAISO_Solar_for_Other	3	11	0.72648341190866	0	0
CAISO_Solar_for_Other	3	12	0.700227398197684	0	0
CAISO_Solar_for_Other	3	13	0.65349073609346	0	0
CAISO_Solar_for_Other	3	14	0.54021785633819	0	0
CAISO_Solar_for_Other	3	15	0.487074645193945	0	0
CAISO_Solar_for_Other	3	16	0.318609392235641	0	0
CAISO_Solar_for_Other	3	17	4.66546458631524E-02	0	0
CAISO_Solar_for_Other	3	18	0	0	0
CAISO_Solar_for_Other	3	19	0	0	0
CAISO_Solar_for_Other	3	20	0	0	0
CAISO_Solar_for_Other	3	21	0	0	0
CAISO_Solar_for_Other	3	22	0	0	0
CAISO_Solar_for_Other	3	23	0	0	0
CAISO_Solar_for_Other	4	0	0	0	0
CAISO_Solar_for_Other	4	1	0	0	0
CAISO_Solar_for_Other	4	2	0	0	0
CAISO_Solar_for_Other	4	3	0	0	0
CAISO_Solar_for_Other	4	4	0	0	0
CAISO_Solar_for_Other	4	5	0	0	0
CAISO_Solar_for_Other	4	6	0	0	0
CAISO_Solar_for_Other	4	7	0.186165807301932	0	0
CAISO_Solar_for_Other	4	8	0.481861656814433	0	0
CAISO_Solar_for_Other	4	9	0.668592976564179	0	0
CAISO_Solar_for_Other	4	10	0.75062240829217	0	0
CAISO_Solar_for_Other	4	11	0.763789535904488	0	0
CAISO_Solar_for_Other	4	12	0.750859256247879	0	0
CAISO_Solar_for_Other	4	13	0.719583123509788	0	0
CAISO_Solar_for_Other	4	14	0.668034474622836	0	0
CAISO_Solar_for_Other	4	15	0.622640942836012	0	0
CAISO_Solar_for_Other	4	16	0.475021164526322	0	0
CAISO_Solar_for_Other	4	17	0.137298193548607	0	0
CAISO_Solar_for_Other	4	18	4.77324412532297E-05	0	0
CAISO_Solar_for_Other	4	19	0	0	0
CAISO_Solar_for_Other	4	20	0	0	0
CAISO_Solar_for_Other	4	21	0	0	0
CAISO_Solar_for_Other	4	22	0	0	0
CAISO_Solar_for_Other	4	23	0	0	0
CAISO_Solar_for_Other	5	0	0	0	0
CAISO_Solar_for_Other	5	1	0	0	0
CAISO_Solar_for_Other	5	2	0	0	0
CAISO_Solar_for_Other	5	3	0	0	0
CAISO_Solar_for_Other	5	4	0	0	0
CAISO_Solar_for_Other	5	5	0	0	0
CAISO_Solar_for_Other	5	6	1.74931981430879E-02	0	0
CAISO_Solar_for_Other	5	7	0.207903922469871	0	0
CAISO_Solar_for_Other	5	8	0.305326407439218	0	0
CAISO_Solar_for_Other	5	9	0.392919800949389	0	0
CAISO_Solar_for_Other	5	10	0.446901032913114	0	0
CAISO_Solar_for_Other	5	11	0.482324623893542	0	0
CAISO_Solar_for_Other	5	12	0.456225425352476	0	0
CAISO_Solar_for_Other	5	13	0.385330258187767	0	0
CAISO_Solar_for_Other	5	14	0.368652860733848	0	0
CAISO_Solar_for_Other	5	15	0.35424263725842	0	0
CAISO_Solar_for_Other	5	16	0.292304172331233	0	0
CAISO_Solar_for_Other	5	17	0.118665103973924	0	0
CAISO_Solar_for_Other	5	18	2.31760147484609E-02	0	0
CAISO_Solar_for_Other	5	19	0	0	0
CAISO_Solar_for_Other	5	20	0	0	0
CAISO_Solar_for_Other	5	21	0	0	0
CAISO_Solar_for_Other	5	22	0	0	0
CAISO_Solar_for_Other	5	23	0	0	0
CAISO_Solar_for_Other	6	0	0	0	0
CAISO_Solar_for_Other	6	1	0	0	0
CAISO_Solar_for_Other	6	2	0	0	0
CAISO_Solar_for_Other	6	3	0	0	0
CAISO_Solar_for_Other	6	4	0	0	0
CAISO_Solar_for_Other	6	5	0	0	0
CAISO_Solar_for_Other	6	6	0.105885116749903	0	0
CAISO_Solar_for_Other	6	7	0.374802800378587	0	0
CAISO_Solar_for_Other	6	8	0.595145828373257	0	0
CAISO_Solar_for_Other	6	9	0.703573872652638	0	0
CAISO_Solar_for_Other	6	10	0.76749568004889	0	0
CAISO_Solar_for_Other	6	11	0.80183587412759	0	0
CAISO_Solar_for_Other	6	12	0.79319332655561	0	0
CAISO_Solar_for_Other	6	13	0.754196344019036	0	0
CAISO_Solar_for_Other	6	14	0.731200821611399	0	0
CAISO_Solar_for_Other	6	15	0.627094282468898	0	0
CAISO_Solar_for_Other	6	16	0.468870481216416	0	0
CAISO_Solar_for_Other	6	17	0.211435975851839	0	0
CAISO_Solar_for_Other	6	18	4.56315714868541E-02	0	0
CAISO_Solar_for_Other	6	19	0	0	0
CAISO_Solar_for_Other	6	20	0	0	0
CAISO_Solar_for_Other	6	21	0	0	0
CAISO_Solar_for_Other	6	22	0	0	0
CAISO_Solar_for_Other	6	23	0	0	0
CAISO_Solar_for_Other	7	0	0	0	0
CAISO_Solar_for_Other	7	1	0	0	0
CAISO_Solar_for_Other	7	2	0	0	0
CAISO_Solar_for_Other	7	3	0	0	0
CAISO_Solar_for_Other	7	4	0	0	0
CAISO_Solar_for_Other	7	5	0	0	0
CAISO_Solar_for_Other	7	6	0.115568611729575	0	0
CAISO_Solar_for_Other	7	7	0.314554050293608	0	0
CAISO_Solar_for_Other	7	8	0.507889767441185	0	0
CAISO_Solar_for_Other	7	9	0.589985657976715	0	0
CAISO_Solar_for_Other	7	10	0.731879119446605	0	0
CAISO_Solar_for_Other	7	11	0.802009324627737	0	0
CAISO_Solar_for_Other	7	12	0.812588765885521	0	0
CAISO_Solar_for_Other	7	13	0.793010268987747	0	0
CAISO_Solar_for_Other	7	14	0.757562651982239	0	0
CAISO_Solar_for_Other	7	15	0.62841292823733	0	0
CAISO_Solar_for_Other	7	16	0.428330393456482	0	0
CAISO_Solar_for_Other	7	17	0.224814717983362	0	0
CAISO_Solar_for_Other	7	18	5.13615418951334E-02	0	0
CAISO_Solar_for_Other	7	19	0	0	0
CAISO_Solar_for_Other	7	20	0	0	0
CAISO_Solar_for_Other	7	21	0	0	0
CAISO_Solar_for_Other	7	22	0	0	0
CAISO_Solar_for_Other	7	23	0	0	0
CAISO_Solar_for_Other	8	0	0	0	0
CAISO_Solar_for_Other	8	1	0	0	0
CAISO_Solar_for_Other	8	2	0	0	0
CAISO_Solar_for_Other	8	3	0	0	0
CAISO_Solar_for_Other	8	4	0	0	0
CAISO_Solar_for_Other	8	5	0	0	0
CAISO_Solar_for_Other	8	6	0.132964356312517	0	0
CAISO_Solar_for_Other	8	7	0.329984932278012	0	0
CAISO_Solar_for_Other	8	8	0.517108827856411	0	0
CAISO_Solar_for_Other	8	9	0.629476178288744	0	0
CAISO_Solar_for_Other	8	10	0.68707575177233	0	0
CAISO_Solar_for_Other	8	11	0.704178307407307	0	0
CAISO_Solar_for_Other	8	12	0.77260908936458	0	0
CAISO_Solar_for_Other	8	13	0.663458599441964	0	0
CAISO_Solar_for_Other	8	14	0.634200766658195	0	0
