transmission_line,transmission_from,transmission_to,period,unspecified_power_mwh_per_year,unspecified_power_positive_mwh_per_year,unspecified_power_negative_mwh_per_year,annual_average_positive_mw,annual_average_negative_mw,positive_flow_hours_per_year,negative_flow_hours_per_year,zero_flow_hours_per_year,energy_cost_posdir_fromzone_$_per_year,energy_cost_posdir_tozone_$_per_year,energy_cost_negdir_fromzone_$_per_year,energy_cost_negdir_tozone_$_per_year,power_mwh_per_year,hurdle_cost_positive_direction_$_per_year,hurdle_cost_negative_direction_$_per_year
BANC_to_CAISO,BANC,CAISO,2020,1088677.9399680335,1174915.701596575,86237.76162854151,558.098342444336,395.94891104628306,2105.2126699583587,217.8002242780788,6436.987105763557,44193959.80833852,48329263.08685856,3138147.9928976307,2206566.728380075,1088677.9399680335,2846099.513563066,895878.6129396656
BANC_to_CAISO,BANC,CAISO,2022,177283.0509401636,642466.6165844459,465183.56564428343,506.17927632427376,358.433925826542,1269.247175131015,1297.8223659258222,6192.930458943162,24306925.83400459,26106314.403889023,15809835.548004478,9504267.116847167,177283.0509401636,1556301.5371424917,4832551.146793481
BANC_to_CAISO,BANC,CAISO,2026,936028.0942246587,969728.4054460403,33700.311221381635,586.2485460839818,204.2156979747596,1654.1250497312517,165.02311798550807,6940.851832283244,33470078.606365036,53525663.656655915,1238627.7210598383,827758.0151248809,936028.0942246587,2349056.2843182003,350095.93529101356
BANC_to_CAISO,BANC,CAISO,2030,466731.5241732456,484675.48990873207,17943.965735486425,502.5009530919654,490.88099202972734,964.5265087089874,36.55461512431052,7758.918876166706,17040001.037660472,40475083.73060223,611317.7186194026,424879.9146276986,466731.5241732456,1174071.2785165005,186410.05498813203
IID_to_BANC,IID,BANC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_CAISO,IID,CAISO,2020,-433428.6524120595,1339.0834539304303,434767.73586598993,40.955000000000005,188.5216163822276,32.6964584038684,2306.1956724607026,6421.1078691354305,50302.48439449517,56868.729400754084,15677263.037143353,10499069.903149055,-433428.6524120595,4256.588437307607,4516578.939535341
IID_to_CAISO,IID,CAISO,2022,-1259795.2393557886,10776.712139469286,1270571.9514952581,98.25393454177082,318.57273447987546,109.68224519179707,3988.326099437494,4661.99165537068,422906.3700590252,461028.4539962191,42716730.85430959,21680962.40924876,-1259795.2393557886,34256.5650581281,13199323.832484916
