zone,period,rps_eligible_gen_mwh,scheduled_curtailment_mwh,Subhourly_Downward_LF_Energy_MWh,rps_storage_losses_mwh,rps_target_mwh,rps_banked_mwh,rps_constraint_dual_$,rps_nonmodeled_mwh,rps_net_bank_spent_mwh,rps_previously_banked_mwh,pipeline_biogas_generation_mwh,pipeline_biogas_cost_$_per_year,pipeline_biogas_max_dual_$_per_mmbtu,rps_unbundled_fraction_limit_dual_$_per_mwh,rps_target_before_ee_mwh
CAISO,2020,80894066.78,251563.96,208478.12,485428.66,65867952.41,,0,2847608.82,0,0,0,0,0,0,65867952.41
CAISO,2022,114134467.76,6963068.15,1034387.55,2050895.47,76693566.26,,0,2847608.82,1724331.62,1724331.62,0,0,0,0,76693566.26
CAISO,2026,119399924.22,4612920.73,681262.56,3059326.55,97627362.17,,0,2847608.82,23712970.10,23712970.10,0,0,0,0,97627362.17
CAISO,2030,137287084.77,5864813.15,857138.60,4762203.27,116763872.30,,0,2847608.82,0,0,0,0,0,0,116763872.30
