transmission_line,transmission_from,transmission_to,period,unspecified_power_mwh_per_year,unspecified_power_positive_mwh_per_year,unspecified_power_negative_mwh_per_year,annual_average_positive_mw,annual_average_negative_mw,positive_flow_hours_per_year,negative_flow_hours_per_year,zero_flow_hours_per_year,energy_cost_posdir_fromzone_$_per_year,energy_cost_posdir_tozone_$_per_year,energy_cost_negdir_fromzone_$_per_year,energy_cost_negdir_tozone_$_per_year,power_mwh_per_year,hurdle_cost_positive_direction_$_per_year,hurdle_cost_negative_direction_$_per_year
BANC_to_CAISO,BANC,CAISO,2020,1087848.5977389722,1174916.108518711,87067.51077973866,559.4248817904078,381.2791890454271,2100.221400160927,228.35631548032143,6431.422284358747,44193976.33638249,48329280.59965409,3166624.9837667174,2218347.5099951774,1087848.5977389722,2846099.230982405,904498.6373456258
BANC_to_CAISO,BANC,CAISO,2022,68329.33840897368,597299.6652165322,528970.3268075584,486.4305964502903,391.8798574259209,1227.923715274707,1349.8278025365273,6182.248482188763,23430777.674560387,25026198.512153223,17725228.9942531,10018791.468281273,68329.33840897368,1446891.0104476511,5495204.778992951
BANC_to_CAISO,BANC,CAISO,2026,418879.46264666633,478945.64893608575,60066.18628941935,486.48859932147906,250.5022532680142,984.4951137685165,239.78301794017835,7535.7218682913135,18330821.581050113,42623238.66089665,2143776.942197502,1457884.7445252393,418879.46264666633,1160189.1306500854,623996.4790578915
BANC_to_CAISO,BANC,CAISO,2030,78139.2181699999,116711.25112360607,38572.032953606125,310.27186051314834,434.993435177326,376.15802777145564,88.67267833106989,8295.169293897485,3853549.237892241,13410557.402102144,1496792.9832234657,1096033.088692341,78139.2181699999,282719.1858318163,400704.3079555715
IID_to_BANC,IID,BANC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_BANC,IID,BANC,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID_to_CAISO,IID,CAISO,2020,-426745.47364964825,1339.0834539304303,428084.5571035787,40.955000000000005,185.58383418601613,32.6964584038684,2306.690984056817,6420.612557539316,50302.48439449517,56868.729400754084,15445108.075664537,10336353.169011688,-426745.47364964825,4256.588437307607,4447154.100261165
IID_to_CAISO,IID,CAISO,2022,-1252946.1166173434,11588.221702653344,1264534.338319997,105.65266677746678,325.19819733716923,109.68224519179707,3888.5035300761933,4761.8142247319865,448578.6806110038,489461.4968739103,41232796.41657855,18843614.94287466,-1252946.1166173434,36836.020274753435,13136604.434294993
