zone,period,rps_eligible_gen_mwh,scheduled_curtailment_mwh,Subhourly_Downward_LF_Energy_MWh,rps_storage_losses_mwh,rps_target_mwh,rps_banked_mwh,rps_constraint_dual_$,rps_nonmodeled_mwh,rps_net_bank_spent_mwh,rps_previously_banked_mwh,pipeline_biogas_generation_mwh,pipeline_biogas_cost_$_per_year,pipeline_biogas_max_dual_$_per_mmbtu,rps_unbundled_fraction_limit_dual_$_per_mwh,rps_target_before_ee_mwh
CAISO,2020,80891310.42,254320.32,208377.83,484891.85,65867952.41,,0,2847608.82,0,0,0,0,0,0,65867952.41
CAISO,2022,113830001.96,10823547.24,1427776.95,1579758.75,76693566.26,,0,2847608.82,1724331.62,1724331.62,0,0,0,0,76693566.26
CAISO,2026,120225735.85,7330074.13,971977.80,2598872.37,97627362.17,,0,2847608.82,23712970.10,23712970.10,0,0,0,0,97627362.17
CAISO,2030,138996793.76,6525574.42,871333.17,6234669.35,116763872.30,,0,2847608.82,0,0,0,0,0,0,116763872.30
